timestamp_sec,source,alue1,value2
983.496765,tfmini,308,9004
983.500366,tfmini,22786,5273
983.506958,tfmini,387,1809
983.511657,tfmini,0,872
983.519165,tfmini,0,372
983.526550,tfmini,28,285
983.529907,tfmini,0,374
983.533264,tfmini,0,377
983.538879,tfmini,145,1498
983.547241,tfmini,7461,22873
983.550354,tfmini,310,8565
983.552856,tfmini,489,1763
983.561218,tfmini,309,39176
983.574401,tfmini,291,1826
983.590148,tfmini,246,1548
983.599609,tfmini,280,1828
983.602050,tfmini,298,1814
983.612243,tfmini,398,1816
983.668090,tfmini,25,971
983.673339,tfmini,386,1809
983.676818,tfmini,284,2056
983.685913,tfmini,0,366
983.689086,tfmini,0,357
983.690490,tfmini,0,370
983.695739,tfmini,25,311
983.699157,tfmini,22937,3
983.700744,tfmini,0,1810
983.718566,tfmini,309,5366
983.720153,tfmini,309,5092
983.721679,tfmini,309,65534
983.723266,tfmini,298,1522
983.735717,tfmini,314,1550
983.738220,tfmini,667,1800
983.740783,tfmini,519,1811
983.744262,tfmini,480,1798
983.745788,tfmini,399,39257
983.748535,tfmini,314,1800
983.755798,tfmini,0,366
983.767272,tfmini,487,1789
983.772827,tfmini,312,1799
983.778869,tfmini,0,364
983.790344,tfmini,645,1807
983.796752,tfmini,384,1799
983.809020,tfmini,0,367
983.816528,tfmini,573,1805
983.842834,tfmini,398,1807
983.850341,tfmini,313,1586
983.858276,tfmini,0,39281
983.884338,tfmini,309,5343
983.894042,tfmini,235,1813
983.910400,tfmini,309,5371
983.914916,tfmini,573,1807
983.918579,tfmini,411,1799
983.923034,tfmini,393,1807
983.931579,tfmini,0,366
983.938110,tfmini,237,2338
983.939575,tfmini,146,2338
983.942138,tfmini,146,204
983.948608,tfmini,391,1826
983.950134,tfmini,319,1826
983.956176,tfmini,570,1819
983.958923,tfmini,315,22810
983.962951,tfmini,309,5229
983.967407,tfmini,0,1809
983.973815,tfmini,136,1811
983.976318,tfmini,307,12751
983.980102,tfmini,0,967
983.984191,tfmini,0,381
983.989196,tfmini,142,1992
983.993408,tfmini,655,1824
984.004943,tfmini,573,1813
984.016235,tfmini,308,1799
984.023803,tfmini,308,1808
984.027282,tfmini,0,1506
984.033935,tfmini,0,369
984.056274,tfmini,309,1801
984.062011,tfmini,310,7703
984.067077,tfmini,529,1810
984.080139,tfmini,398,5364
984.088623,tfmini,309,1781
984.091247,tfmini,309,1809
984.094848,tfmini,309,1797
984.105957,tfmini,0,353
984.111267,tfmini,44,2611
984.116394,tfmini,1,365
984.119873,tfmini,2354,39394
984.124023,tfmini,140,2663
984.140991,tfmini,399,1796
984.148620,tfmini,311,7692
984.153381,tfmini,514,1809
984.163696,tfmini,550,1795
984.167297,tfmini,257,1804
984.187377,tfmini,654,1806
984.198913,tfmini,255,5351
984.201416,tfmini,297,5360
984.204833,tfmini,308,5375
984.211425,tfmini,308,1800
984.221923,tfmini,0,1752
984.228393,tfmini,0,363
984.232971,tfmini,43,1568
984.242492,tfmini,254,2063
984.251037,tfmini,306,5350
984.257507,tfmini,309,1777
984.259094,tfmini,309,1805
984.261596,tfmini,308,1790
984.265197,tfmini,309,1817
984.268676,tfmini,13721,38401
984.270446,tfmini,765,6358
984.282958,tfmini,770,1812
984.293395,tfmini,565,1810
984.302917,tfmini,309,1793
984.307434,tfmini,654,1815
984.309082,tfmini,410,1813
984.313476,tfmini,318,4648
984.332580,tfmini,278,1820
984.335083,tfmini,406,1822
984.345520,tfmini,482,1800
984.351257,tfmini,310,1285
984.353698,tfmini,657,1804
984.361999,tfmini,39223,13657
984.365966,tfmini,656,1803
984.370544,tfmini,509,1802
984.375122,tfmini,310,8225
984.379638,tfmini,512,1814
984.383178,tfmini,415,1802
984.387023,tfmini,309,9599
984.448913,tfmini,9,1820
984.452270,tfmini,154,257
984.462951,tfmini,311,5361
984.466491,tfmini,309,1087
984.485900,tfmini,309,5363
984.492492,tfmini,0,1801
984.494934,tfmini,0,257
984.500427,tfmini,147,2259
984.504821,tfmini,0,1812
984.523498,tfmini,309,6703
984.528076,tfmini,650,1802
984.539062,tfmini,301,776
984.540527,tfmini,514,5367
984.546997,tfmini,309,5369
984.557495,tfmini,0,356
984.570922,tfmini,309,4212
984.578308,tfmini,261,1805
984.582275,tfmini,309,10356
984.600769,tfmini,0,375
984.619140,tfmini,529,1811
984.623596,tfmini,414,1807
984.630249,tfmini,0,1287
984.634643,tfmini,0,360
984.642089,tfmini,38,362
984.645141,tfmini,153,3840
984.665527,tfmini,0,362
984.666931,tfmini,0,362
984.673828,tfmini,33,1341
984.675415,tfmini,39417,6233
984.679321,tfmini,256,1803
984.680847,tfmini,278,1814
984.695800,tfmini,15,1661
984.700195,tfmini,0,371
984.704528,tfmini,0,567
984.705932,tfmini,0,750
984.709350,tfmini,1,377
984.725463,tfmini,309,5346
984.747802,tfmini,309,65534
984.758728,tfmini,130,1071
984.764221,tfmini,387,1802
984.765808,tfmini,265,1802
984.768249,tfmini,403,1796
984.773864,tfmini,0,1498
984.781127,tfmini,0,377
984.783508,tfmini,15,819
984.784973,tfmini,34,282
984.802062,tfmini,0,371
984.810729,tfmini,131,1812
984.814941,tfmini,296,1786
984.831787,tfmini,316,1820
984.841125,tfmini,0,1534
984.845336,tfmini,0,364
984.854980,tfmini,263,1816
984.871765,tfmini,25,286
984.903686,tfmini,307,9768
984.906188,tfmini,0,1732
984.910522,tfmini,0,375
984.911926,tfmini,0,375
984.916931,tfmini,243,220
984.920715,tfmini,306,1789
984.922180,tfmini,307,1818
984.933349,tfmini,277,1801
984.934875,tfmini,291,1801
984.962341,tfmini,309,5349
984.993225,tfmini,266,1818
985.000976,tfmini,0,1243
985.003356,tfmini,0,358
985.027221,tfmini,0,368
985.029785,tfmini,0,373
985.031127,tfmini,0,363
985.036743,tfmini,54,296
985.041931,tfmini,288,1816
985.052124,tfmini,0,373
985.054504,tfmini,0,1275
985.061889,tfmini,266,1805
985.066894,tfmini,308,10783
985.070617,tfmini,0,39198
985.082519,tfmini,286,1817
985.095581,tfmini,0,374
985.126831,tfmini,309,5394
985.131286,tfmini,309,65535
985.149902,tfmini,309,5370
985.155334,tfmini,1014,1829
985.175964,tfmini,572,1801
985.183288,tfmini,309,12532
985.185974,tfmini,0,1506
985.194519,tfmini,0,820
985.195861,tfmini,13,820
985.217163,tfmini,255,1905
985.231079,tfmini,280,1809
985.238586,tfmini,309,65535
985.246948,tfmini,0,362
985.249328,tfmini,56,1064
985.252929,tfmini,263,1795
985.254455,tfmini,545,1795
985.257934,tfmini,485,1804
985.263916,tfmini,0,1806
985.272705,tfmini,244,252
985.276184,tfmini,152,359
985.286132,tfmini,534,1791
985.294982,tfmini,0,1784
985.314453,tfmini,309,1064
985.334716,tfmini,305,12411
985.340270,tfmini,0,372
985.350219,tfmini,393,1798
985.358581,tfmini,300,1797
985.360778,tfmini,308,5353
985.364196,tfmini,309,5354
985.374755,tfmini,0,362
985.392944,tfmini,308,5351
985.396545,tfmini,308,5340
985.398071,tfmini,308,65534
985.400634,tfmini,2,1746
985.409973,tfmini,15,202
985.425964,tfmini,311,5349
985.427490,tfmini,309,5349
985.429077,tfmini,309,5375
985.442382,tfmini,49,215
985.454650,tfmini,658,1795
985.475524,tfmini,234,381
985.483886,tfmini,307,1541
985.491149,tfmini,485,1807
985.512268,tfmini,295,1807
985.520935,tfmini,2104,22937
985.537109,tfmini,59,271
985.539428,tfmini,3,373
985.543762,tfmini,146,380
985.549438,tfmini,575,1814
985.562988,tfmini,254,382
985.573852,tfmini,0,375
985.580444,tfmini,3,239
985.595642,tfmini,309,5403
985.598266,tfmini,309,65534
985.609985,tfmini,240,211
985.611450,tfmini,17,211
985.612915,tfmini,295,1804
985.631469,tfmini,12,1559
985.636840,tfmini,0,373
985.660400,tfmini,390,1803
985.669860,tfmini,0,260
985.675354,tfmini,157,206
985.681640,tfmini,297,1791
985.727844,tfmini,227,1800
985.739746,tfmini,254,1802
985.744323,tfmini,287,1799
985.751220,tfmini,751,5373
985.753967,tfmini,316,5361
985.755493,tfmini,310,5361
985.779357,tfmini,29,210
985.790466,tfmini,653,3363
985.807373,tfmini,0,369
985.808715,tfmini,0,369
985.821411,tfmini,309,1387
985.824768,tfmini,542,1814
985.826354,tfmini,521,1812
985.835144,tfmini,61,5379
985.841613,tfmini,306,12564
985.848449,tfmini,0,372
985.859069,tfmini,300,1810
985.862548,tfmini,308,3355
985.875671,tfmini,303,1818
985.883911,tfmini,16,1747
985.895385,tfmini,246,1805
985.915893,tfmini,805,1817
985.929626,tfmini,309,5362
985.937927,tfmini,0,380
985.941223,tfmini,152,2642
985.946716,tfmini,0,1815
985.950195,tfmini,0,369
985.953552,tfmini,51,1606
985.956970,tfmini,156,379
985.961547,tfmini,291,1829
985.968872,tfmini,544,1805
985.975402,tfmini,319,2331
985.991149,tfmini,0,5355
985.995544,tfmini,0,374
985.999877,tfmini,29,321
986.006469,tfmini,58,2425
986.008850,tfmini,251,248
986.010864,tfmini,277,1812
986.014404,tfmini,302,1806
986.020385,tfmini,648,5366
986.027160,tfmini,310,1353
986.029602,tfmini,574,1808
986.031188,tfmini,787,1794
986.042480,tfmini,309,5381
986.056274,tfmini,142,2556
986.059875,tfmini,43,269
986.062255,tfmini,235,1799
986.063842,tfmini,265,1798
986.067321,tfmini,299,1801
986.082458,tfmini,665,1811
986.083984,tfmini,482,1809
986.102539,tfmini,309,1797
986.119079,tfmini,133,225
986.125549,tfmini,301,1790
986.140625,tfmini,660,4417
986.145324,tfmini,518,1808
986.152954,tfmini,301,1798
986.157409,tfmini,309,5361
986.167175,tfmini,0,376
986.168579,tfmini,0,367
986.170959,tfmini,147,2413
986.177368,tfmini,265,1811
986.183288,tfmini,309,979
986.198852,tfmini,495,1865
986.219543,tfmini,309,12035
986.223999,tfmini,0,371
986.238464,tfmini,300,1807
986.243164,tfmini,309,1000
986.255493,tfmini,807,1814
986.273864,tfmini,0,1804
986.277221,tfmini,0,256
986.279602,tfmini,0,368
986.293823,tfmini,138,209
986.297302,tfmini,264,1798
986.298828,tfmini,282,1798
986.302429,tfmini,306,5201
986.308898,tfmini,516,1822
986.321472,tfmini,263,1830
986.323059,tfmini,485,1830
986.334045,tfmini,276,1815
986.336425,tfmini,303,11812
986.338989,tfmini,0,1732
986.347473,tfmini,32,318
986.349853,tfmini,0,1809
986.355163,tfmini,0,378
986.358276,tfmini,142,213
986.360412,tfmini,253,1808
986.363037,tfmini,290,1816
986.367126,tfmini,308,6716
986.370361,tfmini,663,5381
986.373596,tfmini,401,5390
986.376647,tfmini,310,887
986.378112,tfmini,310,887
986.382568,tfmini,668,1806
986.386169,tfmini,490,2269
986.389221,tfmini,312,3658
986.392150,tfmini,503,1819
986.398254,tfmini,2331,22937
986.401367,tfmini,289,39178
986.426391,tfmini,28,2384
986.437011,tfmini,263,2510
986.450866,tfmini,0,1797
986.457031,tfmini,18,2585
986.458496,tfmini,230,2585
986.462768,tfmini,244,1814
986.467468,tfmini,309,11885
986.471740,tfmini,2,22937
986.488525,tfmini,308,1812
986.490051,tfmini,308,1812
986.492553,tfmini,309,1801
986.495056,tfmini,309,1804
986.497619,tfmini,310,8247
986.513427,tfmini,284,1789
986.519042,tfmini,655,1797
986.526550,tfmini,313,4389
986.543151,tfmini,390,1781
986.544616,tfmini,267,1801
986.552185,tfmini,294,1817
986.560791,tfmini,2035,39257
986.563842,tfmini,412,1812
986.565368,tfmini,396,1812
986.570007,tfmini,306,6957
986.574584,tfmini,309,5348
986.583129,tfmini,307,1802
986.585571,tfmini,308,1816
986.587158,tfmini,308,1816
986.631408,tfmini,0,1814
986.633911,tfmini,0,359
986.639221,tfmini,231,2541
986.668212,tfmini,308,1259
986.676086,tfmini,310,8475
986.684814,tfmini,309,5391
986.687438,tfmini,309,888
986.688903,tfmini,309,888
986.692504,tfmini,807,1801
986.703674,tfmini,12889,1281
986.719787,tfmini,571,2851
986.728393,tfmini,386,22793
986.738891,tfmini,310,3892
986.783508,tfmini,0,262
986.801757,tfmini,139,1805
986.810180,tfmini,0,1797
986.817626,tfmini,156,281
986.820190,tfmini,131,1805
986.825744,tfmini,300,1808
986.836242,tfmini,295,1800
986.847900,tfmini,309,1304
986.849426,tfmini,308,1304
986.857910,tfmini,308,9035
986.861389,tfmini,309,5362
986.864868,tfmini,309,5359
986.867492,tfmini,309,5355
986.879028,tfmini,309,1107
986.881530,tfmini,653,5377
986.887939,tfmini,310,773
986.894653,tfmini,483,1790
986.898193,tfmini,393,2838
986.907836,tfmini,397,2538
986.911132,tfmini,653,3114
986.928405,tfmini,314,1755
986.935852,tfmini,309,5341
986.943237,tfmini,307,1805
986.947692,tfmini,308,1812
986.959289,tfmini,309,1778
986.962829,tfmini,0,1784
986.964294,tfmini,0,374
987.001770,tfmini,0,287
987.003173,tfmini,0,1807
987.020141,tfmini,236,2139
987.029846,tfmini,308,9730
987.044921,tfmini,308,1800
987.057434,tfmini,310,781
987.070922,tfmini,756,5388
987.089416,tfmini,650,1812
987.096069,tfmini,319,2651
987.099548,tfmini,548,1805
987.112976,tfmini,308,5376
987.114440,tfmini,309,5367
987.118835,tfmini,306,1820
987.133544,tfmini,309,5366
987.143249,tfmini,309,1801
987.178344,tfmini,36,314
987.202697,tfmini,264,1804
987.209289,tfmini,309,1107
987.215820,tfmini,309,5373
987.233520,tfmini,314,5341
987.241210,tfmini,308,1794
987.244812,tfmini,308,1794
987.246398,tfmini,309,5915
987.250793,tfmini,657,5366
987.261413,tfmini,793,1811
987.271057,tfmini,640,1812
987.274658,tfmini,262,1795
987.278137,tfmini,318,2916
987.279663,tfmini,313,2630
987.291198,tfmini,284,5238
987.317810,tfmini,309,65535
987.319396,tfmini,309,1782
987.324218,tfmini,308,1796
987.333862,tfmini,0,5355
987.342407,tfmini,45,371
987.347717,tfmini,151,363
987.355407,tfmini,0,1791
987.356872,tfmini,0,367
987.360290,tfmini,0,373
987.370483,tfmini,26,2679
987.383300,tfmini,236,257
987.389099,tfmini,295,1813
987.391662,tfmini,308,10754
987.393737,tfmini,310,1041
987.395202,tfmini,306,1041
987.399169,tfmini,309,5359
987.401428,tfmini,2357,22794
987.412231,tfmini,310,826
987.414672,tfmini,519,5370
987.420166,tfmini,309,5346
987.430725,tfmini,310,6611
987.433227,tfmini,281,1000
987.448059,tfmini,283,1802
987.451538,tfmini,316,1769
987.456237,tfmini,533,1805
987.462524,tfmini,312,1827
987.480651,tfmini,307,1756
987.483154,tfmini,280,5450
987.488525,tfmini,309,5384
987.501525,tfmini,308,8384
987.503051,tfmini,226,1824
987.512817,tfmini,149,9510
987.517211,tfmini,0,5389
987.520568,tfmini,0,357
987.522583,tfmini,26,2145
987.532165,tfmini,30,11283
987.546081,tfmini,0,1815
987.547607,tfmini,0,365
987.554809,tfmini,26,340
987.562683,tfmini,249,39266
987.573913,tfmini,298,1278
987.576354,tfmini,305,1818
987.583374,tfmini,308,1244
987.584899,tfmini,1068,22873
987.589050,tfmini,307,1817
987.597106,tfmini,309,39176
987.602233,tfmini,308,1104
987.603698,tfmini,308,1798
987.606262,tfmini,308,1814
987.607727,tfmini,308,1814
987.613159,tfmini,308,974
987.616577,tfmini,266,22788
987.643737,tfmini,667,1804
987.648193,tfmini,256,1821
987.652587,tfmini,312,3582
987.665832,tfmini,273,1805
987.679992,tfmini,307,1809
987.685546,tfmini,307,1802
987.692749,tfmini,308,1800
987.701171,tfmini,308,9010
987.702697,tfmini,308,9010
987.707214,tfmini,248,5363
987.721191,tfmini,0,350
987.724609,tfmini,61,351
987.728027,tfmini,6,371
987.733398,tfmini,6,2600
987.736999,tfmini,0,1792
987.742187,tfmini,0,22894
987.746093,tfmini,10502,39321
987.749267,tfmini,0,356
987.752929,tfmini,18,2537
987.774658,tfmini,308,1032
987.778076,tfmini,309,5360
987.781616,tfmini,309,5363
987.787109,tfmini,308,1800
987.796630,tfmini,309,5378
987.815124,tfmini,758,5402
987.829284,tfmini,396,2684
987.852661,tfmini,500,1801
987.859375,tfmini,317,1791
987.869140,tfmini,309,5390
987.870666,tfmini,309,5370
987.881591,tfmini,307,8040
987.890197,tfmini,309,5404
987.891662,tfmini,309,65534
987.893249,tfmini,309,1788
987.900939,tfmini,0,361
987.906311,tfmini,0,1812
987.907714,tfmini,0,1812
987.921936,tfmini,60,377
987.928955,tfmini,0,370
987.943481,tfmini,235,2594
987.955444,tfmini,307,1120
987.960693,tfmini,309,5377
987.973205,tfmini,310,1067
987.974731,tfmini,309,1067
987.981201,tfmini,309,5384
987.987609,tfmini,308,1804
987.991149,tfmini,308,5876
987.992675,tfmini,308,5876
987.997131,tfmini,755,5385
988.001770,tfmini,311,5379
988.004333,tfmini,310,793
988.005737,tfmini,566,1802
988.009277,tfmini,667,1801
988.021911,tfmini,393,2827
988.024414,tfmini,313,2305
988.026855,tfmini,524,1801
988.033630,tfmini,317,2897
988.035217,tfmini,312,2660
988.040222,tfmini,384,1807
988.042663,tfmini,486,1800
988.085388,tfmini,0,5368
988.093872,tfmini,49,360
988.109130,tfmini,0,378
988.118713,tfmini,0,382
988.131042,tfmini,0,355
988.136535,tfmini,238,378
988.141052,tfmini,295,1793
988.142578,tfmini,300,1793
988.145080,tfmini,310,11340
988.149597,tfmini,307,1808
988.157592,tfmini,306,39257
988.161682,tfmini,309,1805
988.165100,tfmini,309,7947
988.168090,tfmini,309,5358
988.178710,tfmini,308,1804
988.232849,tfmini,253,4474
988.237304,tfmini,297,1821
988.241027,tfmini,306,1912
988.242553,tfmini,307,1912
988.253234,tfmini,307,1814
988.256958,tfmini,307,1815
988.269958,tfmini,309,1803
988.276489,tfmini,0,1807
988.293762,tfmini,30,2537
988.302124,tfmini,146,382
988.304504,tfmini,263,2562
988.324035,tfmini,17,2558
988.326477,tfmini,231,298
988.336730,tfmini,55,1398
988.338256,tfmini,244,1796
988.344116,tfmini,295,1821
988.362487,tfmini,309,9018
988.369262,tfmini,309,5365
988.377746,tfmini,308,1808
988.380371,tfmini,308,1804
988.385925,tfmini,654,5374
988.394836,tfmini,567,1808
988.406616,tfmini,575,1814
988.421813,tfmini,397,2589
988.432495,tfmini,404,1730
988.443237,tfmini,309,5247
988.465576,tfmini,308,1783
988.473083,tfmini,58,10597
988.497741,tfmini,0,1799
988.506225,tfmini,7,327
988.514282,tfmini,139,2679
988.535095,tfmini,309,10986
988.540649,tfmini,309,5361
988.547058,tfmini,304,1819
988.557006,tfmini,309,821
988.586425,tfmini,807,1804
988.591003,tfmini,409,3843
988.593627,tfmini,318,1528
988.611022,tfmini,482,1811
988.628417,tfmini,292,1820
988.630920,tfmini,303,1815
988.634521,tfmini,307,1806
988.652526,tfmini,309,1813
988.655029,tfmini,308,8922
988.658508,tfmini,134,5379
988.665893,tfmini,313,9188
988.672485,tfmini,254,357
988.675964,tfmini,306,10767
988.684143,tfmini,0,22937
988.703430,tfmini,0,373
988.709838,tfmini,0,1820
988.716796,tfmini,232,2532
988.720092,tfmini,140,1822
988.743957,tfmini,308,5358
988.754455,tfmini,310,8740
988.757873,tfmini,308,5380
988.770568,tfmini,308,1805
988.779907,tfmini,401,5358
988.788574,tfmini,666,1809
988.794982,tfmini,540,2240
988.801452,tfmini,485,1796
988.812744,tfmini,396,2664
988.814270,tfmini,384,2664
988.816772,tfmini,647,3090
988.819274,tfmini,655,1820
988.832397,tfmini,309,5360
988.837768,tfmini,304,1799
988.844299,tfmini,308,1757
988.853820,tfmini,309,5368
988.864074,tfmini,307,10365
988.875549,tfmini,232,2295
988.884826,tfmini,265,2362
988.891540,tfmini,0,368
988.895812,tfmini,250,2645
988.903503,tfmini,0,368
988.906433,tfmini,26,2687
988.909851,tfmini,23,331
988.915222,tfmini,0,366
988.917541,tfmini,230,2366
988.920837,tfmini,239,365
988.924987,tfmini,295,1810
988.935607,tfmini,309,11282
988.950683,tfmini,309,5361
988.956909,tfmini,309,1104
988.969726,tfmini,266,5371
988.975219,tfmini,309,850
988.980651,tfmini,667,1803
988.988220,tfmini,661,1810
988.999633,tfmini,544,1808
989.002258,tfmini,307,1808
989.008117,tfmini,314,3320
989.010742,tfmini,503,1817
989.017517,tfmini,311,4068
989.024536,tfmini,386,1820
989.029968,tfmini,499,1810
989.034851,tfmini,387,1802
989.050109,tfmini,308,1809
989.053588,tfmini,308,1824
989.065307,tfmini,309,65534
989.068786,tfmini,0,1803
989.070190,tfmini,0,1803
989.073608,tfmini,0,257
989.082885,tfmini,0,356
989.086181,tfmini,21,2336
989.092712,tfmini,5,1816
989.096984,tfmini,264,2360
989.101501,tfmini,0,1814
989.103820,tfmini,0,380
989.106201,tfmini,0,22835
989.110290,tfmini,36,312
989.112182,tfmini,0,1827
989.128662,tfmini,157,223
989.131164,tfmini,230,373
989.138122,tfmini,309,10110
989.140380,tfmini,308,1097
989.145507,tfmini,309,5376
989.147094,tfmini,309,5376
989.149291,tfmini,308,1406
989.151794,tfmini,306,1813
989.153381,tfmini,307,1811
989.156982,tfmini,309,1814
989.162353,tfmini,5363,22873
989.171875,tfmini,308,1809
989.175476,tfmini,309,5946
989.188110,tfmini,564,1790
989.189636,tfmini,651,1790
989.195312,tfmini,413,3270
989.198913,tfmini,526,2024
989.210083,tfmini,767,1806
989.212463,tfmini,539,1795
989.222839,tfmini,301,1805
989.226074,tfmini,307,1729
989.244079,tfmini,308,1824
989.248657,tfmini,227,1809
989.258972,tfmini,157,1802
989.260498,tfmini,0,1802
989.265808,tfmini,275,1798
989.275573,tfmini,0,378
989.276977,tfmini,12,378
989.289428,tfmini,0,1554
989.296630,tfmini,0,364
989.299499,tfmini,35,328
989.309448,tfmini,228,299
989.319091,tfmini,281,1355
989.323547,tfmini,247,1812
989.328674,tfmini,309,11851
989.332336,tfmini,22826,11929
989.336425,tfmini,307,1810
989.339355,tfmini,308,8978
989.346435,tfmini,309,5354
989.350097,tfmini,308,1804
989.352661,tfmini,308,1805
989.358337,tfmini,309,8537
989.363525,tfmini,309,5365
989.367187,tfmini,309,39257
989.377258,tfmini,316,5092
989.388793,tfmini,569,1826
989.405517,tfmini,396,2628
989.407043,tfmini,384,2628
989.414611,tfmini,264,1818
989.426574,tfmini,403,1752
989.431945,tfmini,301,1801
989.440917,tfmini,304,1810
989.445617,tfmini,308,1788
989.460998,tfmini,308,1826
989.465454,tfmini,309,1814
989.485046,tfmini,155,378
989.488525,tfmini,6,2523
989.496887,tfmini,0,383
989.504211,tfmini,0,367
989.509277,tfmini,140,2683
989.517333,tfmini,2304,22937
989.524414,tfmini,267,1812
989.536682,tfmini,309,1820
989.541259,tfmini,305,1224
989.562438,tfmini,308,1801
989.565063,tfmini,309,1818
989.573913,tfmini,314,5367
989.575439,tfmini,310,5364
989.580871,tfmini,654,1808
989.585510,tfmini,283,1806
989.603149,tfmini,523,1805
989.615234,tfmini,396,1806
989.618835,tfmini,312,2100
989.623291,tfmini,293,1804
989.631347,tfmini,498,22791
989.633422,tfmini,503,1803
989.635986,tfmini,396,1807
989.637451,tfmini,386,1807
989.641662,tfmini,304,6614
989.653381,tfmini,307,1785
989.655944,tfmini,308,1810
989.669738,tfmini,26,1788
989.688293,tfmini,154,2406
989.699035,tfmini,16,11816
989.702697,tfmini,0,370
989.717346,tfmini,0,373
989.721984,tfmini,21,313
989.731506,tfmini,250,242
989.739929,tfmini,310,9216
989.744812,tfmini,309,5379
989.746459,tfmini,309,5379
989.756652,tfmini,308,1813
989.761291,tfmini,308,960
989.771545,tfmini,308,1812
989.775085,tfmini,308,1813
989.781555,tfmini,521,5373
989.784057,tfmini,394,5371
989.785522,tfmini,314,5371
989.799011,tfmini,316,1481
989.805480,tfmini,257,1807
989.808105,tfmini,388,3911
989.816711,tfmini,481,1813
989.823120,tfmini,294,1808
989.825744,tfmini,413,22805
989.827819,tfmini,387,1814
989.832580,tfmini,252,39177
989.835815,tfmini,297,1811
989.841552,tfmini,2815,22937
989.855346,tfmini,309,5374
989.863830,tfmini,309,1806
989.866333,tfmini,309,1810
989.871765,tfmini,0,1811
989.874145,tfmini,251,5385
989.885253,tfmini,0,369
989.896240,tfmini,142,1819
989.897705,tfmini,147,371
989.905456,tfmini,0,1804
989.910400,tfmini,58,2355
989.929016,tfmini,26,2627
989.930480,tfmini,237,2627
989.941894,tfmini,308,1037
989.947143,tfmini,309,5369
989.965148,tfmini,309,5357
989.972717,tfmini,308,1809
989.974243,tfmini,308,1809
989.977905,tfmini,310,6426
989.981323,tfmini,280,997
989.987915,tfmini,311,5362
989.993530,tfmini,308,1792
990.001037,tfmini,398,1385
990.014770,tfmini,532,1798
990.031372,tfmini,253,4076
990.038757,tfmini,307,1808
990.045959,tfmini,300,1800
990.047973,tfmini,306,1789
990.053283,tfmini,266,1801
990.056945,tfmini,309,5363
990.063110,tfmini,308,1778
990.065734,tfmini,309,1805
990.071166,tfmini,307,8757
990.077514,tfmini,255,363
990.089843,tfmini,311,10719
990.098693,tfmini,256,39257
990.100585,tfmini,29,2513
990.105041,tfmini,7,364
990.106445,tfmini,7,364
990.109802,tfmini,152,365
990.115234,tfmini,0,1807
990.127685,tfmini,0,351
990.132080,tfmini,229,296
990.135559,tfmini,244,1801
990.138610,tfmini,296,1794
990.142700,tfmini,270,1307
990.145812,tfmini,61,1806
990.148437,tfmini,1802,22937
990.153686,tfmini,308,1118
990.156616,tfmini,309,5365
990.177368,tfmini,309,5367
990.183898,tfmini,308,1813
990.207214,tfmini,309,3659
990.208740,tfmini,309,1591
990.211364,tfmini,738,1804
990.216979,tfmini,481,1796
990.219482,tfmini,316,3302
990.234680,tfmini,537,1827
990.240356,tfmini,389,1856
990.248413,tfmini,307,22806
990.251586,tfmini,286,5408
990.253112,tfmini,280,5408
990.255676,tfmini,292,1797
990.265075,tfmini,305,1823
990.271484,tfmini,308,7957
990.296691,tfmini,250,373
990.298156,tfmini,253,373
990.300415,tfmini,289,1810
990.301940,tfmini,304,11017
990.320129,tfmini,264,2584
990.326782,tfmini,0,259
990.328186,tfmini,0,259
990.334838,tfmini,59,22811
990.350280,tfmini,308,12082
990.358703,tfmini,285,39321
990.364562,tfmini,309,5380
990.387695,tfmini,309,5363
990.409362,tfmini,566,1799
990.418823,tfmini,507,1773
990.422302,tfmini,533,1802
990.423889,tfmini,313,1802
990.426513,tfmini,483,1809
990.428039,tfmini,392,3106
990.434814,tfmini,540,1798
990.447082,tfmini,262,1798
990.464233,tfmini,306,1800
990.465820,tfmini,307,1797
990.472473,tfmini,287,1812
990.474853,tfmini,306,5365
990.477478,tfmini,309,5354
990.492370,tfmini,157,1799
990.495910,tfmini,246,5373
990.504516,tfmini,0,1808
990.509521,tfmini,0,381
990.512939,tfmini,157,1372
990.530883,tfmini,245,2626
990.539672,tfmini,0,361
990.542053,tfmini,57497,65280
990.547729,tfmini,270,1794
990.549804,tfmini,295,1807
990.553527,tfmini,278,1384
990.555053,tfmini,62,1384
990.559082,tfmini,270,2055
990.566345,tfmini,137,1824
990.583190,tfmini,307,1817
990.587768,tfmini,309,1806
990.600280,tfmini,309,792
990.603637,tfmini,308,1811
990.606140,tfmini,309,1804
990.613830,tfmini,756,5377
990.617187,tfmini,316,5363
990.618774,tfmini,311,5363
990.625427,tfmini,665,1815
990.630798,tfmini,318,1849
990.634277,tfmini,564,1809
990.654846,tfmini,641,1796
990.658447,tfmini,263,1805
990.661010,tfmini,402,1770
990.667358,tfmini,308,5367
990.674377,tfmini,305,1825
990.682739,tfmini,292,1826
990.689453,tfmini,309,5376
990.691955,tfmini,308,1811
990.697570,tfmini,308,1822
990.707336,tfmini,0,360
990.716796,tfmini,33,365
990.732543,tfmini,62,2585
990.757934,tfmini,271,1804
990.759460,tfmini,286,1808
990.763916,tfmini,275,1389
990.773071,tfmini,276,1391
990.776611,tfmini,134,1810
990.782104,tfmini,307,39176
