=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.06.10 11:17:53 =~=~=~=~=~=~=~=~=~=~=~=
# Ready. Send 's' to start, 'x' to stop.
# Recording started.
timestamp_sec,source,value1,vlue2
12.665688,tfmini,23,869
12.670825,tfmini,245,259
12.672221,laser,10,
12.677841,tfmini,522,1881
12.679312,laser,11,
12.683816,tfmini,312,5614
12.686609,laser,36,
12.694001,laser,412,
12.696872,tfmini,0,1851
12.701537,laser,22,
12.705440,tfmini,0,269
12.708916,laser,94,
12.716297,laser,111,
12.723752,laser,18,
12.731064,laser,76,
12.738465,laser,30,
12.740064,tfmini,22937,318
12.745680,laser,414,
12.751936,tfmini,0,5599
12.753280,laser,10,
12.760313,laser,222,
12.765736,tfmini,270,1869
12.767661,laser,27,
12.774929,laser,19,
12.776888,tfmini,0,542
12.782073,laser,747,
12.786369,tfmini,153,39184
12.789361,laser,86,
12.792193,tfmini,133,7455
12.796592,laser,53,
12.797945,tfmini,0,381
12.802697,tfmini,30,260
12.804033,laser,7,
12.806056,tfmini,39169,15193
12.808049,tfmini,59266,39321
12.810984,laser,36,
12.818137,laser,82,
12.825328,laser,28,
12.832456,laser,32,
12.834177,tfmini,55705,308
12.839536,laser,144,
12.846713,laser,29,
12.853744,laser,221,
12.860849,laser,80,
12.865864,tfmini,231,1874
12.867897,laser,210,
12.870376,tfmini,61849,2048
12.874904,tfmini,298,1895
12.876360,tfmini,304,4199
12.882057,laser,42,
12.887176,tfmini,311,1889
12.889093,laser,37,
12.894329,tfmini,312,5603
12.896040,laser,512,
12.903113,laser,75,
12.908489,tfmini,283,1868
12.910168,laser,21,
12.915177,tfmini,0,1856
12.917128,laser,68,
12.922008,tfmini,228,383
12.924120,laser,131,
12.925528,tfmini,16,4100
12.930473,tfmini,0,1886
12.931813,laser,24,
12.935825,tfmini,0,380
12.938120,tfmini,32,257
12.945188,laser,27,
12.952224,laser,17,
12.954545,tfmini,314,7757
12.956984,tfmini,296,1569
12.959177,laser,50,
12.966184,laser,41,
12.973209,laser,21,
12.974432,tfmini,308,1803
12.975896,tfmini,12441,1537
12.978337,tfmini,303,1880
12.980129,laser,240,
12.985040,tfmini,312,1249
12.986608,tfmini,312,39175
12.994169,laser,73,
12.995897,tfmini,14745,513
13.001145,laser,115,
13.008216,laser,22,
13.010792,tfmini,313,2844
13.015132,laser,279,
13.020173,tfmini,312,5585
13.022212,laser,17,
13.029121,laser,220,
13.031128,tfmini,312,39207
13.036132,laser,211,
13.040305,tfmini,157,39184
13.043145,laser,142,
13.050216,laser,16,
13.057116,laser,299,
13.064176,laser,35,
13.071108,laser,784,
13.078181,laser,39,
13.085104,laser,323,
13.092172,laser,38,
13.093521,tfmini,290,1813
13.099121,tfmini,299,1880
13.106152,laser,70,
13.111041,tfmini,304,1881
13.113101,laser,403,
13.120184,laser,22,
13.121768,tfmini,311,2386
13.127113,laser,276,
13.131184,tfmini,313,39257
13.132828,tfmini,313,5593
13.134268,laser,15,
13.141168,laser,32,
13.148204,laser,24,
13.149792,tfmini,55608,14425
13.155128,laser,103,
13.162080,laser,309,
13.163712,tfmini,22840,14425
13.169056,laser,192,
13.176009,laser,437,
13.178129,tfmini,319,39177
13.183020,laser,65,
13.189932,laser,171,
13.196905,laser,24,
13.200321,tfmini,228,47
13.203737,laser,756,
13.206473,tfmini,2355,39326
13.210657,laser,345,
13.217600,laser,44,
13.222600,tfmini,0,1878
13.224432,laser,141,
13.227045,tfmini,6041,63489
13.231272,laser,562,
13.232552,tfmini,306,1878
13.238137,laser,431,
13.244989,laser,470,
13.251809,laser,792,
13.258668,laser,297,
13.265497,laser,269,
13.272324,laser,189,
13.276048,tfmini,12,49
13.279152,laser,55,
13.285944,laser,86,
13.287049,tfmini,0,1874
13.292777,laser,25,
13.295216,tfmini,39257,285
13.299496,laser,183,
13.306233,laser,557,
13.313064,laser,33,
13.319836,laser,22,
13.322408,tfmini,3097,22873
13.326537,laser,58,
13.333201,laser,554,
13.337529,tfmini,312,3893
13.339937,laser,251,
13.341089,tfmini,14489,32769
13.346689,laser,55,
13.353377,laser,81,
13.357665,tfmini,224,197
13.360025,laser,411,
13.362792,tfmini,7833,58881
13.366785,laser,39,
13.373456,laser,83,
13.376021,tfmini,311,811
13.380112,laser,262,
13.386813,laser,113,
13.393532,laser,36,
13.397072,tfmini,255,4923
13.400204,laser,56,
13.404584,tfmini,0,1877
13.406945,laser,16,
13.413584,laser,18,
13.415201,tfmini,148,1842
13.419713,tfmini,305,1870
13.426880,laser,224,
13.429593,tfmini,235,792
13.433585,laser,99,
13.439577,tfmini,312,5594
13.442145,tfmini,312,39692
13.446921,laser,213,
13.449776,tfmini,313,4113
13.453633,laser,71,
13.460296,laser,113,
13.462432,tfmini,39257,313
13.466944,laser,242,
13.473656,laser,86,
13.480333,laser,131,
13.484152,tfmini,248,214
13.487016,laser,94,
13.493688,laser,79,
13.496256,tfmini,311,7636
13.500369,laser,96,
13.502800,tfmini,136,23015
13.507081,laser,34,
13.510712,tfmini,314,4406
13.513760,laser,34,
13.520441,laser,32,
13.526061,tfmini,790,5602
13.527497,laser,10,
13.532625,tfmini,0,5576
13.534016,laser,14,
13.535120,tfmini,16,5572
13.540405,laser,961,
13.547121,laser,81,
13.553792,laser,134,
13.560497,laser,59,
13.561868,tfmini,141,1869
13.563328,tfmini,7577,35841
13.567185,laser,40,
13.569880,tfmini,311,1875
13.573857,laser,40,
13.580513,laser,99,
13.583072,tfmini,384,4575
13.587197,laser,109,
13.593832,tfmini,311,1879
13.600601,laser,17,
13.603153,tfmini,313,39177
13.607200,laser,227,
13.612408,tfmini,288,22790
13.613872,laser,373,
13.617928,tfmini,271,1739
13.620616,laser,31,
13.627241,laser,153,
13.633264,tfmini,254,256
13.634653,laser,991,
13.638601,tfmini,303,1877
13.640641,laser,44,
13.643217,tfmini,311,1874
13.644680,tfmini,14489,39169
13.646921,tfmini,0,1769
13.653997,laser,41,
13.657760,tfmini,313,1881
13.660684,laser,35,
13.663369,tfmini,312,39629
13.665720,tfmini,310,1772
13.667312,laser,219,
13.670161,tfmini,312,2543
13.674033,laser,32,
13.680705,laser,23,
13.684761,tfmini,288,253
13.687364,laser,24,
13.694045,laser,11,
13.695384,tfmini,297,39254
13.699473,tfmini,0,1869
13.700857,laser,8,
13.701909,tfmini,0,5590
13.704484,tfmini,242,1130
13.707281,laser,20,
13.713816,laser,236,
13.715945,tfmini,308,1865
13.720433,laser,180,
13.727032,laser,153,
13.729041,tfmini,140,1753
13.733644,laser,40,
13.740188,laser,152,
13.746809,laser,21,
13.749505,tfmini,237,1329
13.751816,tfmini,250,1866
13.753376,laser,23,
13.759921,laser,17,
13.766492,laser,22,
13.773033,laser,23,
13.778033,tfmini,312,5597
13.779597,laser,16,
13.784712,tfmini,299,1861
13.786189,laser,19,
13.787292,tfmini,305,1880
13.792605,laser,125,
13.799193,laser,21,
13.805741,laser,21,
13.809048,tfmini,62,233
13.812200,laser,187,
13.817488,tfmini,243,1869
13.818964,laser,13,
13.820064,tfmini,273,1869
13.822240,tfmini,22828,13657
13.825288,laser,149,
13.831872,laser,38,
13.832981,tfmini,312,1889
13.834705,tfmini,22800,14489
13.836661,tfmini,312,895
13.838081,tfmini,549,5602
13.844868,laser,388,
13.851472,laser,20,
13.852597,tfmini,50,1881
13.857993,laser,17,
13.864424,laser,332,
13.868392,tfmini,230,1869
13.871028,laser,19,
13.872864,tfmini,254,5587
13.875301,tfmini,288,289
13.877436,laser,470,
13.882480,tfmini,5944,39321
13.883993,laser,20,
13.889108,tfmini,311,5591
13.890568,laser,8,
13.891625,tfmini,312,5591
13.896376,tfmini,0,1877
13.899449,tfmini,51,1057
13.903376,laser,67,
13.907505,tfmini,278,1014
13.908961,tfmini,562,5609
13.910425,laser,14,
13.916233,laser,198,
13.918369,tfmini,313,5606
13.922704,laser,54,
13.925745,tfmini,61593,63744
13.928721,tfmini,291,1883
13.933153,tfmini,310,978
13.935504,laser,228,
13.941968,laser,20,
13.943432,tfmini,313,22846
13.948345,laser,56,
13.954760,laser,33,
13.958384,tfmini,307,826
13.961129,laser,92,
13.965041,tfmini,306,7250
13.967560,laser,27,
13.971080,tfmini,312,5634
13.973517,tfmini,312,1859
13.980304,laser,88,
13.983848,tfmini,312,1043
13.986737,laser,19,
13.993033,laser,439,
13.995401,tfmini,39257,390
13.999457,laser,103,
14.004984,tfmini,0,1883
14.006313,laser,11,
14.012261,laser,54,
14.017497,tfmini,310,5609
14.018928,laser,11,
14.021008,tfmini,300,5243
14.023352,tfmini,296,6001
14.025020,laser,66,
14.027816,tfmini,307,1872
14.031460,laser,16,
14.037536,tfmini,157,1872
14.044193,laser,31,
14.050608,laser,21,
14.056897,laser,996,
14.060264,tfmini,312,35863
14.063312,laser,169,
14.069765,laser,25,
14.075968,tfmini,312,5605
14.080345,tfmini,261,1869
14.082489,laser,101,
14.088840,laser,420,
14.090584,tfmini,312,39177
14.095245,laser,135,
14.100665,tfmini,154,1865
14.102088,laser,14,
14.105136,tfmini,304,789
14.106560,tfmini,306,789
14.108080,laser,23,
14.111241,tfmini,393,5441
14.113352,tfmini,306,7190
14.114832,laser,9,
14.116752,tfmini,21044,4103
14.118688,tfmini,14169,22987
14.120864,laser,17,
14.126109,tfmini,313,1863
14.127580,laser,8,
14.130476,tfmini,14489,9473
14.132872,tfmini,312,1149
14.140016,laser,20,
14.142216,tfmini,391,3624
14.145785,tfmini,314,1878
14.152125,tfmini,0,5599
14.159096,laser,572,
14.162408,tfmini,300,1007
14.165536,laser,35,
14.167013,tfmini,312,5600
14.170569,tfmini,287,5166
14.171993,laser,17,
14.178280,laser,90,
14.179388,tfmini,312,5601
14.184704,laser,29,
14.189921,tfmini,279,1875
14.191376,laser,10,
14.197432,laser,88,
14.200848,tfmini,311,4108
14.203868,laser,23,
14.210185,laser,309,
14.216660,laser,22,
14.218129,tfmini,302,1866
14.222976,laser,87,
14.229400,laser,36,
14.230873,tfmini,291,1867
14.232448,tfmini,307,4304
14.235745,laser,147,
14.242200,laser,16,
14.246721,tfmini,26,297
14.248564,laser,18,
14.253296,tfmini,306,791
14.254968,laser,18,
14.261273,laser,138,
14.265340,tfmini,310,1884
14.267661,laser,67,
14.270816,tfmini,313,40023
14.273984,laser,188,
14.276360,tfmini,305,1879
14.280368,laser,84,
14.281593,tfmini,312,22879
14.286712,laser,106,
14.293068,laser,54,
14.296244,tfmini,313,33840
14.299425,laser,16,
14.301020,tfmini,313,5579
14.305761,laser,15,
14.308816,tfmini,14233,64769
14.311985,laser,179,
14.313873,tfmini,311,1868
14.316465,tfmini,311,826
14.318345,laser,20,
14.321289,tfmini,299,5149
14.322880,tfmini,295,5478
14.324577,laser,97,
14.330884,laser,43,
14.332128,tfmini,312,1882
14.334080,tfmini,33369,22937
14.336160,tfmini,0,5589
14.337496,laser,9,
14.338561,tfmini,0,5589
14.343448,laser,25,
14.348824,tfmini,310,1883
14.350256,laser,16,
14.354537,tfmini,312,798
14.355969,laser,41,
14.359025,tfmini,316,5139
14.362289,laser,21,
14.363760,tfmini,298,1861
14.368469,laser,170,
14.374720,laser,148,
14.376973,tfmini,229,5596
14.380961,laser,635,
14.385513,tfmini,312,1321
14.387320,laser,20,
14.393521,laser,89,
14.399816,laser,20,
14.406008,laser,246,
14.407401,tfmini,313,1875
14.409224,tfmini,312,2510
14.411440,tfmini,312,1871
14.412864,laser,12,
14.418553,laser,69,
14.421720,tfmini,35,6694
14.424817,laser,34,
14.431120,laser,15,
14.432712,tfmini,311,1872
14.434432,tfmini,39184,14425
14.437336,laser,36,
14.442344,tfmini,2325,39215
14.443864,laser,7,
14.449872,laser,21,
14.451473,tfmini,312,1899
14.456081,laser,56,
14.462376,laser,19,
14.466401,tfmini,259,318
14.468641,laser,16,
14.469877,tfmini,283,1880
14.474848,laser,32,
14.481141,laser,19,
14.487408,laser,18,
14.492144,tfmini,311,1880
14.493577,laser,143,
14.496736,tfmini,314,5581
14.499873,laser,23,
14.506052,laser,948,
14.510816,tfmini,311,1396
14.512369,laser,44,
14.518672,laser,15,
14.521848,tfmini,37176,22873
14.524872,laser,33,
14.528416,tfmini,35417,4097
14.531068,laser,712,
14.537417,laser,15,
14.542416,tfmini,0,5591
14.543761,laser,11,
14.549820,laser,668,
14.556133,laser,59,
14.562333,laser,950,
14.563729,tfmini,272,5593
14.568673,laser,16,
14.574869,laser,96,
14.577200,tfmini,311,39257
14.581096,laser,521,
14.585896,tfmini,272,1888
14.587365,laser,216,
14.589964,tfmini,54,1871
14.592520,tfmini,258,331
14.593896,laser,13,
14.595745,tfmini,282,1897
14.599897,laser,48,
14.604520,tfmini,653,2858
14.606097,laser,539,
14.612432,laser,22,
14.617193,tfmini,310,1884
14.618628,laser,183,
14.623816,tfmini,229,1881
14.625252,laser,14,
14.626357,tfmini,0,1881
14.631113,laser,326,
14.637473,laser,18,
14.639192,tfmini,311,1869
14.641272,tfmini,312,1072
14.643725,laser,16,
14.649896,laser,69,
14.653449,tfmini,319,2570
14.656128,laser,203,
14.659488,tfmini,312,4892
14.662377,laser,262,
14.665976,tfmini,141,34334
14.668684,laser,32,
14.672697,tfmini,42,333
14.674888,laser,124,
14.681120,laser,488,
14.683497,tfmini,312,22873
14.687409,laser,94,
14.693689,laser,33,
14.699384,tfmini,310,1875
14.700848,tfmini,311,1865
14.703064,tfmini,312,5616
14.704545,tfmini,312,1879
14.706225,laser,16,
14.711096,tfmini,22873,233
14.712569,laser,8,
14.714616,tfmini,229,5587
14.718721,laser,31,
14.724897,laser,231,
14.730089,tfmini,561,5587
14.731513,laser,9,
14.737421,laser,182,
14.738573,tfmini,306,1869
14.743648,laser,548,
14.744836,tfmini,312,1873
14.749929,laser,95,
14.754937,tfmini,276,360
14.756320,laser,11,
14.759376,tfmini,39257,312
14.762021,tfmini,312,1331
14.768656,laser,700,
14.773833,tfmini,575,5584
14.775264,laser,16,
14.778465,tfmini,14233,14337
14.781272,laser,16,
14.785057,tfmini,40760,39257
14.787505,laser,19,
14.789705,tfmini,313,2515
14.793681,laser,293,
14.799088,tfmini,49,39324
14.800557,laser,58,
14.806244,laser,28,
14.811000,tfmini,313,976
14.812413,laser,646,
14.818653,laser,481,
14.820297,tfmini,280,1872
14.824880,laser,280,
14.831220,laser,17,
14.837305,tfmini,0,5577
14.840624,tfmini,42,355
14.843544,laser,235,
14.849768,laser,76,
14.855944,laser,203,
14.859045,tfmini,312,3042
14.860505,tfmini,312,3042
14.862169,laser,52,
14.865104,tfmini,400,5377
14.868345,laser,53,
14.869577,tfmini,304,1881
14.874532,laser,29,
14.875640,tfmini,311,4177
14.878121,tfmini,311,5363
14.880633,laser,241,
14.883504,tfmini,312,5585
14.886793,laser,233,
14.889529,tfmini,0,5580
14.892969,laser,81,
14.899161,laser,12,
14.902096,tfmini,13721,513
14.905257,laser,78,
14.906493,tfmini,311,1877
14.911468,laser,18,
14.912705,tfmini,311,39405
14.917593,laser,16,
14.923665,laser,74,
14.925384,tfmini,294,1852
14.927976,tfmini,306,2150
14.929768,laser,425,
14.936000,laser,19,
14.940632,tfmini,311,1859
14.942056,laser,168,
14.945144,tfmini,312,39374
14.948232,laser,24,
14.951801,tfmini,1433,39321
14.954313,laser,363,
14.960536,laser,16,
14.966585,laser,186,
14.969569,tfmini,39257,312
14.972752,laser,34,
14.978928,laser,20,
14.981633,tfmini,4130,22873
14.985016,laser,29,
14.991088,laser,488,
14.997304,laser,18,
15.003008,tfmini,312,1883
15.009505,laser,144,
15.015725,laser,13,
15.021793,laser,26,
15.022900,tfmini,0,5583
15.027880,laser,197,
15.030361,tfmini,0,374
15.034080,laser,20,
15.036393,tfmini,258,1867
15.040161,laser,100,
15.043632,tfmini,313,39184
15.046240,tfmini,313,1873
15.049184,tfmini,313,39257
15.052385,laser,597,
15.058609,laser,18,
15.064684,laser,106,
15.070884,laser,16,
15.072824,tfmini,311,1871
15.076905,laser,606,
15.080361,tfmini,312,22937
15.083052,laser,330,
15.086632,tfmini,312,39257
15.089184,laser,246,
15.095313,laser,172,
15.096944,tfmini,1825,22937
15.098893,tfmini,309,7508
15.101456,laser,125,
15.107656,laser,14,
15.111212,tfmini,311,1313
15.112681,tfmini,311,1313
15.114129,laser,8,
15.118356,tfmini,312,1055
15.119909,laser,19,
15.125968,laser,314,
15.132088,laser,448,
15.138297,laser,17,
15.140377,tfmini,311,1875
15.144369,laser,104,
15.145900,tfmini,312,1868
15.148576,tfmini,311,4350
15.150512,laser,79,
15.154537,tfmini,59192,22873
15.156628,laser,192,
15.162753,laser,208,
15.168965,laser,14,
15.175024,laser,118,
15.177888,tfmini,14425,7681
15.181237,laser,20,
15.187280,laser,160,
15.188920,tfmini,312,5613
15.190864,tfmini,2360,39321
15.193480,laser,18,
15.199544,laser,125,
15.205553,tfmini,312,1866
15.207009,tfmini,312,1870
15.208608,tfmini,14489,36609
15.211856,laser,21,
15.217928,laser,126,
15.219465,tfmini,313,1888
15.224057,laser,165,
15.227896,tfmini,144,33832
15.230264,laser,16,
15.236305,laser,375,
15.242304,tfmini,129,378
15.248661,laser,17,
15.254724,laser,111,
15.256488,tfmini,312,1880
15.260841,laser,152,
15.266957,laser,204,
15.273160,laser,16,
15.277297,tfmini,309,2367
15.279225,laser,163,
15.280873,tfmini,310,1865
15.282337,tfmini,311,1871
15.285345,laser,231,
15.286624,tfmini,312,1868
15.289944,tfmini,313,8457
15.291488,laser,80,
15.292961,tfmini,313,1861
15.297688,laser,18,
15.301129,tfmini,10,1295
15.303732,laser,248,
15.307185,tfmini,309,7800
15.309952,laser,14,
15.315993,laser,106,
15.317880,tfmini,312,1870
15.322096,laser,533,
15.326413,tfmini,313,1091
15.328241,laser,278,
15.331357,tfmini,311,22937
15.334457,laser,14,
15.335817,tfmini,553,5594
15.340524,laser,72,
15.342597,tfmini,310,39270
15.346632,laser,193,
15.348032,tfmini,314,1875
15.352796,laser,68,
15.355000,tfmini,311,1870
15.358888,laser,265,
15.365108,laser,14,
15.370512,tfmini,0,5582
15.377312,laser,55,
15.383156,tfmini,157,1880
15.384616,tfmini,259,1880
15.386200,tfmini,13977,59905
15.387784,tfmini,310,1483
15.389616,laser,19,
15.391224,tfmini,311,1882
15.392688,tfmini,311,1882
15.395736,laser,24,
15.401821,laser,85,
15.403177,tfmini,313,5613
15.408000,laser,19,
15.414025,laser,578,
15.416273,tfmini,300,1864
15.420272,laser,18,
15.426304,laser,285,
15.432528,laser,15,
15.436697,tfmini,39,5597
15.438585,laser,75,
15.444776,laser,18,
15.449889,tfmini,308,1765
15.451325,laser,12,
15.455237,tfmini,312,1619
15.456953,laser,302,
15.463072,tfmini,312,1877
15.465272,tfmini,313,22937
15.469224,laser,132,
15.475360,laser,121,
15.478824,tfmini,314,3153
15.481480,laser,164,
15.487689,laser,17,
15.491841,tfmini,311,3199
15.493788,laser,22,
15.499849,laser,552,
15.506056,laser,20,
15.510205,tfmini,0,5577
15.512148,laser,55,
15.518348,laser,13,
15.519817,tfmini,0,262
15.521768,tfmini,3,1497
15.524464,laser,17,
15.530505,laser,303,
15.533728,tfmini,311,1063
15.536648,laser,119,
15.542853,laser,23,
15.548913,laser,130,
15.555008,laser,928,
15.559936,tfmini,310,1882
15.561365,laser,10,
15.563448,tfmini,312,1881
15.565804,tfmini,312,3887
15.567353,laser,24,
15.571617,tfmini,49464,22873
15.573456,laser,43,
15.574816,tfmini,312,22876
15.576816,tfmini,312,5589
15.579576,laser,69,
15.583889,tfmini,14,1323
15.585648,laser,797,
15.591889,laser,17,
15.593240,tfmini,309,1867
15.595225,tfmini,312,6446
15.597921,laser,514,
15.604121,laser,29,
15.610177,laser,314,
15.615713,tfmini,561,5600
15.619976,tfmini,257,3452
15.622549,laser,12,
15.626936,tfmini,305,1808
15.628648,laser,23,
15.634709,laser,190,
15.640240,tfmini,313,1863
15.641689,tfmini,313,5598
15.647008,laser,60,
15.653201,laser,12,
15.655640,tfmini,0,5592
15.658824,tfmini,0,368
15.660201,tfmini,0,261
15.665376,laser,44,
15.670137,tfmini,311,1283
15.671568,laser,12,
15.673648,tfmini,311,1867
15.677657,laser,16,
15.683712,laser,33,
15.686048,tfmini,312,39211
15.689817,laser,17,
15.694688,tfmini,265,3622
15.696161,laser,9,
15.700505,tfmini,304,1805
15.701965,laser,48,
15.703068,tfmini,304,1869
15.705505,tfmini,310,1879
15.708065,laser,17,
15.713056,tfmini,22785,14489
15.714625,laser,16,
15.716113,tfmini,312,1862
15.720116,laser,142,
15.723224,tfmini,313,5591
15.724737,tfmini,39257,312
15.726208,laser,26,
15.729985,tfmini,39225,14809
15.732160,laser,391,
15.738257,laser,23,
15.740217,tfmini,8,39257
15.744297,laser,19,
15.748464,tfmini,10,7497
15.750329,laser,23,
15.753008,tfmini,148,1877
15.756293,laser,38,
15.760088,tfmini,312,40809
15.762329,laser,21,
15.766104,tfmini,312,7481
15.768297,laser,72,
15.774336,laser,22,
15.779329,tfmini,311,1540
15.780753,laser,11,
15.783680,tfmini,39257,311
15.786273,laser,323,
15.787428,tfmini,311,1599
15.789873,tfmini,311,1862
15.792321,laser,43,
15.798377,laser,14,
15.803025,tfmini,312,1391
15.804449,laser,12,
15.808481,tfmini,313,1322
15.810284,laser,171,
15.816265,laser,436,
15.819497,tfmini,313,39185
15.822360,laser,13,
15.828281,laser,88,
15.832793,tfmini,312,3274
15.834357,laser,17,
15.836320,tfmini,312,5589
15.838280,tfmini,3128,22937
15.840309,laser,35,
15.844432,tfmini,22937,39218
15.846281,laser,60,
15.852225,laser,378,
15.855432,tfmini,8281,39257
15.858217,laser,651,
15.860481,tfmini,274,5587
15.864256,laser,76,
15.866577,tfmini,287,23005
15.870248,laser,68,
15.876196,laser,579,
15.879412,tfmini,393,1005
15.882192,laser,526,
15.886888,tfmini,268,3332
15.888313,laser,20,
15.890400,tfmini,285,1868
15.894248,laser,29,
15.899985,tfmini,292,39177
15.902856,tfmini,307,1519
15.906232,laser,28,
15.912288,laser,14,
15.918249,laser,18,
15.924184,laser,88,
15.930233,laser,21,
15.936168,laser,176,
15.942145,laser,466,
15.946952,tfmini,311,1894
15.948385,laser,10,
15.954216,laser,18,
15.960161,laser,92,
15.962977,tfmini,312,4386
15.965176,tfmini,312,1870
15.966609,laser,9,
15.970849,tfmini,312,4686
15.972272,laser,9,
15.978173,laser,34,
15.984105,laser,387,
15.990200,laser,16,
15.996129,laser,43,
16.002092,laser,226,
16.008163,laser,18,
16.010976,tfmini,13824,22937
16.014160,laser,16,
16.020008,tfmini,0,55663
16.022768,tfmini,0,1341
16.024135,tfmini,0,379
16.026079,laser,103,
16.032056,laser,290,
16.038043,laser,555,
16.044023,laser,606,
16.050024,laser,622,
16.056035,laser,269,
16.062040,laser,128,
16.068031,laser,88,
16.074104,laser,19,
16.076055,tfmini,312,1874
16.080032,laser,77,
16.085964,tfmini,312,1871
16.092008,laser,70,
16.098047,laser,16,
16.103975,laser,259,
16.109964,laser,443,
16.111103,tfmini,312,1877
16.114376,tfmini,312,1289
16.115976,laser,102,
16.117855,tfmini,312,1884
16.120416,tfmini,14681,28417
16.122024,laser,16,
16.127944,laser,459,
16.133935,laser,496,
16.137168,tfmini,312,33801
16.140027,laser,11,
16.142463,tfmini,312,5600
16.144792,tfmini,313,3343
16.146215,laser,12,
16.148792,tfmini,312,5605
16.151920,laser,339,
16.158016,laser,17,
16.163496,tfmini,313,5587
16.166055,tfmini,313,39235
16.167600,tfmini,313,2819
16.169992,laser,28,
16.175928,laser,76,
16.181880,laser,453,
16.187419,tfmini,143,5594
16.190687,tfmini,311,2838
16.193944,laser,18,
16.199871,laser,205,
16.201059,tfmini,301,5611
16.205900,laser,57,
16.211952,laser,16,
16.217903,laser,27,
16.223871,laser,106,
16.229839,laser,209,
16.231119,tfmini,309,1866
16.233560,tfmini,310,2034
16.235895,laser,19,
16.238216,tfmini,310,1889
16.241851,laser,77,
16.247455,tfmini,312,36933
16.253391,tfmini,312,1882
16.258167,tfmini,312,1886
16.259847,laser,26,
16.265796,laser,236,
16.271879,laser,15,
16.274688,tfmini,14425,10753
16.277832,laser,27,
16.281719,tfmini,312,39413
16.283807,laser,36,
16.287088,tfmini,39321,312
16.289472,tfmini,312,1874
16.292640,tfmini,14489,3073
16.295743,laser,521,
16.301736,laser,500,
16.303623,tfmini,312,5590
16.307735,laser,200,
16.308883,tfmini,313,5593
16.313152,tfmini,313,5600
16.318183,tfmini,313,5594
16.319751,laser,78,
16.322807,tfmini,313,5602
16.325735,laser,99,
16.327583,tfmini,313,5596
16.331703,laser,194,
16.337696,laser,276,
16.343711,laser,102,
16.347303,tfmini,0,1493
16.349727,laser,37,
16.355663,laser,316,
16.360984,tfmini,41,378
16.362319,laser,887,
16.365304,tfmini,305,7650
16.367704,laser,43,
16.370864,tfmini,295,1865
16.373176,tfmini,310,1857
16.377796,tfmini,312,1865
16.379264,tfmini,307,1865
16.381456,tfmini,308,1878
16.383319,tfmini,312,7456
16.384807,tfmini,312,1790
16.386232,laser,42,
16.391664,laser,58,
16.397720,laser,14,
16.401727,tfmini,311,1572
16.403640,laser,64,
16.408992,tfmini,313,1649
16.410448,tfmini,313,1870
16.415664,laser,27,
16.421604,laser,206,
16.427576,laser,343,
16.433679,laser,16,
16.435640,tfmini,312,1873
16.439615,laser,44,
16.441696,tfmini,313,1857
16.445568,laser,231,
16.451551,laser,221,
16.454536,tfmini,22937,313
16.456903,tfmini,312,1061
16.463592,laser,34,
16.466279,tfmini,312,12290
16.469575,laser,40,
16.475519,laser,259,
16.481615,laser,19,
16.484920,tfmini,38968,22937
16.487575,laser,28,
16.489063,tfmini,312,5606
16.493524,laser,147,
16.499511,laser,105,
16.505504,laser,143,
16.507007,tfmini,288,5593
16.511587,laser,17,
16.517520,laser,41,
16.519855,tfmini,239,5939
16.523471,laser,154,
16.527303,tfmini,291,1072
16.529495,laser,54,
16.535451,laser,366,
16.537368,tfmini,294,22863
16.541551,laser,11,
16.547487,laser,24,
16.548847,tfmini,307,1884
16.553428,laser,368,
16.559415,laser,435,
16.565399,laser,658,
16.571491,laser,18,
16.577423,laser,79,
16.583471,laser,16,
16.584579,tfmini,311,1874
16.589439,laser,24,
16.594184,tfmini,39182,14425
16.595743,laser,10,
16.599155,tfmini,312,4051
16.601448,laser,18,
16.604503,tfmini,312,1878
16.607391,laser,76,
16.613447,laser,22,
16.614559,tfmini,312,39177
16.619348,laser,216,
16.625436,laser,16,
16.629327,tfmini,313,33279
16.631408,laser,24,
16.637344,laser,104,
16.643327,laser,95,
16.649383,laser,17,
16.650615,tfmini,313,5604
16.655332,laser,71,
16.661384,laser,14,
16.666648,tfmini,0,375
16.669679,tfmini,0,1501
16.673320,laser,29,
16.679256,laser,505,
16.685251,laser,478,
16.690071,tfmini,53,383
16.691415,laser,11,
16.692531,tfmini,58,383
16.697259,laser,137,
16.700647,tfmini,302,22937
16.703336,laser,13,
16.709276,laser,42,
16.711471,tfmini,309,1887
16.715227,laser,140,
16.721220,laser,187,
16.727191,laser,576,
16.733303,laser,15,
16.739248,laser,22,
16.742427,tfmini,312,6198
16.745183,laser,175,
16.750976,tfmini,312,1526
16.753896,tfmini,14745,64001
16.757196,laser,64,
16.760864,tfmini,312,5449
16.763160,laser,117,
16.767463,tfmini,312,1360
16.769159,laser,122,
16.772495,tfmini,39257,313
16.775232,laser,17,
16.781160,laser,69,
16.785800,tfmini,312,1073
16.787216,laser,10,
16.790391,tfmini,312,22937
16.793119,laser,199,
16.799112,laser,232,
16.805200,laser,18,
16.810411,tfmini,313,5591
16.812879,tfmini,313,9326
16.817115,laser,83,
16.819448,tfmini,312,8712
16.823080,laser,229,
16.827047,tfmini,781,2830
16.828535,tfmini,516,2830
16.835075,laser,98,
