config_id,flight_ok,can_liftoff,rpm_launch,mass_kg,inertia_kg_m2,blade_planform_m2,T_static_N,Q_static_Nm,Pshaft_static_W,T_over_W,h_max_m,flight_time_s,hover_time_s,v_max_m_s,v_impact_m_s,rpm_at_impact
3758,True,False,4000.0,0.01933396,4.46483e-05,0.0038886,0.125,0.001073,0.44946,0.65905,0.0,0.0,0.0,0.0,0.0,4000.0
3759,True,True,4000.0,0.01938326,7.28654e-05,0.004766999999999999,0.4789,0.005843,2.44751,2.51854,4.89529164,4.44604796,0.81940899,2.68452749,-6.76384655,2099.55578389
3760,True,True,4000.0,0.00939617,2.30547e-05,0.00261675,0.09704,0.001493,0.62539,1.05276,0.00701011,0.33993793,0.08338116,0.03457258,-0.37060233,3795.9888964
3761,True,True,4000.0,0.00790856,2.34282e-05,0.0027270000000000003,0.1767,0.001659,0.69492,2.27756,2.53101743,3.46568772,0.46493327,1.79171809,-5.32310867,2335.07535196
3762,True,True,4000.0,0.02710437,7.18553e-05,0.008958599999999999,0.3383,0.004182,1.75175,1.27231,0.40165221,1.58775319,0.36438856,0.47851409,-2.67882074,3275.75900745
3763,True,True,4000.0,0.0157525,4.32028e-05,0.0053596,0.1852,0.01037,4.34378,1.19846,0.0194152,0.33831921,0.0794623,0.10616443,-0.61573428,3319.63937764
3764,True,True,4000.0,0.01348563,4.30205e-05,0.005069999999999999,0.3499,0.005289,2.21545,2.64487,3.99854827,3.66325565,0.8817394,2.64983338,-5.67358623,1838.848877
3765,True,False,4000.0,0.02422393,5.75792e-05,0.006340800000000001,0.143,0.001983,0.83064,0.60176,0.0,0.0,0.0,0.0,0.0,4000.0
3766,True,False,4000.0,0.01625868,3.34665e-05,0.005004,0.0656,0.001572,0.65848,0.41129,0.0,0.0,0.0,0.0,0.0,4000.0
3767,True,False,4000.0,0.0217352,4.94131e-05,0.004365000000000001,0.05354,0.001254,0.52527,0.2511,0.0,0.0,0.0,0.0,0.0,4000.0
3768,True,True,4000.0,0.02095199,5.15004e-05,0.004672000000000001,0.389,0.005248,2.19828,1.89258,2.47382509,2.95844673,0.65787499,1.8005448,-5.79188568,2362.13460446
3769,True,True,4000.0,0.01184097,2.39718e-05,0.004470000000000001,0.1542,0.002342,0.98101,1.32748,0.26393425,1.14908272,0.31397589,0.44262374,-2.19673152,3113.2522632
3770,True,True,4000.0,0.01356617,3.66199e-05,0.0053950000000000005,0.1912,0.002431,1.01829,1.43669,0.64170253,1.93781138,0.42887424,0.65909413,-3.24726159,3053.218088
3771,True,False,4000.0,0.01840321,3.84346e-05,0.0039972,0.1354,0.001241,0.51983,0.74999,0.0,0.0,0.0,0.0,0.0,4000.0
3772,True,False,4000.0,0.01807182,3.26646e-05,0.00482,0.1223,0.00201,0.84195,0.68985,0.0,0.0,0.0,0.0,0.0,4000.0
3773,True,True,4000.0,0.01743169,4.35648e-05,0.004064399999999999,0.3721,0.004281,1.79322,2.17596,3.73227868,3.74678748,0.83109159,2.24255174,-6.46867978,2188.79853474
3774,True,True,4000.0,0.0121981,3.60342e-05,0.0046935,0.4775,0.00792,3.31752,3.99036,1.84380704,1.92702356,0.2603131,2.75939586,-4.76522362,1500.14762008
3775,True,True,4000.0,0.01366689,3.49962e-05,0.004624200000000001,0.2718,0.003583,1.50084,2.02727,2.486077,3.03715167,0.67408292,1.81656237,-5.32361338,2284.76480834
3776,True,True,4000.0,0.00900726,2.31926e-05,0.0033452000000000004,0.1969,0.00224,0.93829,2.22835,2.84770549,3.45535382,0.74144959,1.86973984,-5.36320967,2204.94224804
3777,True,True,4000.0,0.00678875,1.79538e-05,0.0030132,0.2117,0.002126,0.89054,3.17879,3.90302947,3.97094137,0.91334132,2.6020515,-5.31662592,1791.83572761
3778,True,True,4000.0,0.00576896,1.3571e-05,0.0020397,0.1159,0.001393,0.5835,2.04794,2.73267618,3.38427564,0.80614585,1.7603425,-5.38735013,2269.88585211
3779,True,False,4000.0,0.00909489,2.12524e-05,0.0031639999999999997,0.08191,0.0009607,0.40242,0.91806,0.0,0.0,0.0,0.0,0.0,4000.0
3780,True,True,4000.0,0.01925295,6.77893e-05,0.004254,0.3059,0.003179,1.33162,1.61962,2.54921544,3.81870786,0.81561595,1.38270109,-5.8582561,2827.18327925
3781,True,False,4000.0,0.03006015,5.92468e-05,0.006645000000000002,0.2488,0.003343,1.40031,0.8437,0.0,0.0,0.0,0.0,0.0,4000.0
3782,True,False,4000.0,0.03154772,8.66162e-05,0.0086706,0.1115,0.003615,1.51425,0.36028,0.0,0.0,0.0,0.0,0.0,4000.0
3783,False,False,4000.0,0.00526054,2.05117e-05,0.0020976,,,,,,,,,,
3784,True,True,4000.0,0.0112476,3.48037e-05,0.004305,0.3713,0.005201,2.17859,3.36509,3.97970873,3.34944883,0.72595488,3.21073293,-5.63341642,1606.40128576
3785,True,True,4000.0,0.02088018,4.60588e-05,0.0085365,0.3166,0.004792,2.00727,1.54564,0.7987222,1.80941519,0.4810535,0.89906832,-3.53763645,2764.71062728
3786,True,False,4000.0,0.02045643,4.85211e-05,0.0038017499999999996,0.1381,0.001333,0.55837,0.68817,0.0,0.0,0.0,0.0,0.0,4000.0
3787,True,True,4000.0,0.0229992,5.70913e-05,0.0054592,0.2604,0.006073,2.54385,1.15414,0.04539058,0.57278935,0.1988702,0.14348543,-0.94006345,3465.58156399
3788,True,False,4000.0,0.02135972,4.76254e-05,0.004768000000000001,0.1108,0.00166,0.69534,0.52878,0.0,0.0,0.0,0.0,0.0,4000.0
3789,True,True,4000.0,0.01522235,4.37953e-05,0.005856,0.1528,0.002897,1.21349,1.02323,0.00065936,0.14911263,0.0458154,0.00656815,-0.1137292,3907.63733216
3790,True,True,4000.0,0.00769214,2.47388e-05,0.004038,0.2719,0.00378,1.58336,3.60324,2.8004705,3.26076484,0.55585761,2.28869936,-4.78603067,1672.02035468
3791,True,True,4000.0,0.00552321,2.09875e-05,0.0021033,0.1956,0.00199,0.83357,3.61001,5.78332816,5.51253934,1.89688697,2.73925079,-5.86659667,1687.62112748
3792,True,False,4000.0,0.02728517,6.34402e-05,0.007718999999999999,0.2366,0.003753,1.57205,0.88393,0.0,0.0,0.0,0.0,0.0,4000.0
3793,True,True,4000.0,0.00654593,1.63416e-05,0.0020376,0.1098,0.001185,0.49637,1.70987,1.70112376,2.87833129,0.60967804,1.23832692,-4.83619523,2676.58310821
3794,True,True,4000.0,0.01130137,2.72279e-05,0.0038664,0.1372,0.00172,0.72047,1.23753,0.21137912,1.22089793,0.31157602,0.32145881,-1.98483844,3367.0086588
3795,True,False,4000.0,0.02741412,6.0631e-05,0.007526400000000001,0.1856,0.002208,0.92488,0.69014,0.0,0.0,0.0,0.0,0.0,4000.0
3796,True,False,4000.0,0.01372187,3.9973e-05,0.00428175,0.1066,0.002328,0.97515,0.79191,0.0,0.0,0.0,0.0,0.0,4000.0
3797,True,True,4000.0,0.00664352,2.0104e-05,0.0023082,0.1397,0.001425,0.5969,2.14353,2.59721433,3.7170454,0.52605799,1.5631031,-5.34702704,2371.34324569
3798,True,True,4000.0,0.0074947,2.14043e-05,0.0027022500000000002,0.08022,0.0006382,0.26733,1.09109,0.07147516,1.02599405,0.25743956,0.12113105,-1.17334868,3734.17755412
3799,True,True,4000.0,0.01174433,3.71164e-05,0.003888,0.2003,0.002229,0.93368,1.73854,1.68178054,3.10015881,0.55044704,1.15873234,-4.76789723,2733.3103354
3800,True,False,4000.0,0.02195791,4.55201e-05,0.005042,0.11,0.001492,0.62497,0.51066,0.0,0.0,0.0,0.0,0.0,4000.0
3801,True,False,4000.0,0.03659846,0.0001057525,0.007732500000000001,0.1781,0.002931,1.22773,0.49606,0.0,0.0,0.0,0.0,0.0,4000.0
3802,True,False,4000.0,0.00613459,1.66443e-05,0.0024944000000000003,0.03315,0.002073,0.86834,0.55084,0.0,0.0,0.0,0.0,0.0,4000.0
3803,True,True,4000.0,0.01862517,5.13483e-05,0.0078625,0.2938,0.007772,3.25553,1.60799,0.40081102,1.19495246,0.31413416,0.69881163,-2.64253516,2674.92461809
3804,True,True,4000.0,0.00701005,2.84827e-05,0.0031818000000000003,0.3277,0.003515,1.47236,4.76526,7.29339866,6.05332072,2.2033652,3.48055634,-5.46784181,1391.81472622
3805,True,True,4000.0,0.01097935,3.48592e-05,0.0034950000000000007,0.2467,0.003665,1.53519,2.29046,3.58872423,3.69439067,0.86287324,2.20500139,-5.88553808,2075.30527718
3806,True,True,4000.0,0.00702321,1.83381e-05,0.0023484,0.1351,0.001315,0.55083,1.96088,2.69664876,3.76785623,0.76127291,1.55375636,-5.44946043,2472.02194147
3807,True,True,4000.0,0.00990379,3.14379e-05,0.0038059999999999995,0.3565,0.004013,1.68096,3.66935,4.45565904,4.15065956,0.7163351,2.98849857,-5.70615962,1649.10377228
3808,True,False,4000.0,0.02245439,5.24994e-05,0.005308800000000001,0.2161,0.002257,0.94541,0.98103,0.0,0.0,0.0,0.0,0.0,4000.0
3809,True,True,4000.0,0.01644196,4.31896e-05,0.005462999999999999,0.2628,0.00319,1.33622,1.62931,2.60981121,3.61388237,0.98489806,1.4378252,-5.41398038,2647.42662987
3810,True,True,4000.0,0.02478585,7.70887e-05,0.006142399999999999,0.3786,0.004257,1.78317,1.55707,2.0012004,3.18403392,0.72840101,1.2835489,-5.30119487,2849.88746703
3811,True,True,4000.0,0.00792125,2.30695e-05,0.0035400000000000006,0.1452,0.001769,0.741,1.86855,1.76669645,3.02111934,0.59459254,1.26313115,-4.55547465,2563.23216526
3812,True,False,4000.0,0.00943811,2.1727e-05,0.0038664000000000003,0.03463,0.003781,1.58378,0.37402,0.0,0.0,0.0,0.0,0.0,4000.0
3813,True,True,4000.0,0.01874057,3.55517e-05,0.005520000000000001,0.2556,0.003362,1.40827,1.3903,0.59418267,1.59190853,0.38895398,0.72892339,-3.21102577,2930.05535293
3814,True,True,4000.0,0.01282377,3.40675e-05,0.0055248,0.2393,0.007635,3.19814,1.90221,0.47245561,1.15751418,0.23957582,0.89424378,-2.8354682,2303.85534886
3815,True,False,4000.0,0.00928885,3.36038e-05,0.0041,0.0631,0.005092,2.13293,0.69247,0.0,0.0,0.0,0.0,0.0,4000.0
3816,True,True,4000.0,0.01331244,3.40321e-05,0.004306249999999999,0.2596,0.003305,1.3844,1.98782,2.37320824,3.0407868,0.63816135,1.71857745,-5.31376034,2340.00287396
3817,False,False,4000.0,0.00724038,1.49412e-05,0.0026099999999999995,,,,,,,,,,
3818,True,False,4000.0,0.01112951,3.74337e-05,0.0033799999999999993,0.09269,0.001734,0.72634,0.84896,0.0,0.0,0.0,0.0,0.0,4000.0
3819,True,True,4000.0,0.00886518,1.89987e-05,0.003365,0.1197,0.001254,0.52527,1.37638,0.61567337,1.84112829,0.40590424,0.65023126,-3.20387927,3093.18817061
3820,True,True,4000.0,0.01894952,5.14417e-05,0.007781400000000001,0.4943,0.007106,2.97655,2.65903,2.92002346,3.21224059,0.66369281,2.18436758,-5.23052733,1930.17269273
3821,True,True,4000.0,0.01966843,5.23301e-05,0.0058086,0.1992,0.003064,1.28345,1.03241,0.00220258,0.23448636,0.09293002,0.01538998,-0.20783277,3872.10551957
3822,True,True,4000.0,0.00732638,2.71033e-05,0.004241999999999999,0.08165,0.00551,2.30802,1.13605,0.00881096,0.26620038,0.07233507,0.05850754,-0.41501868,3526.47387608
3823,True,True,4000.0,0.00958971,2.41635e-05,0.0038160000000000004,0.1083,0.001501,0.62874,1.15121,0.08910008,0.87505947,0.24771261,0.18081363,-1.30554821,3533.75775513
3824,True,False,4000.0,0.04023074,0.0001062132,0.008139,0.1629,0.002469,1.03421,0.41276,0.0,0.0,0.0,0.0,0.0,4000.0
3825,True,True,4000.0,0.01349337,2.69625e-05,0.003744000000000001,0.1878,0.001997,0.8365,1.41875,0.80929068,1.96530375,0.47299667,0.8097615,-3.68463488,2971.71006146
3826,True,False,4000.0,0.01793632,3.81395e-05,0.004932000000000001,0.1164,0.001394,0.58392,0.66153,0.0,0.0,0.0,0.0,0.0,4000.0
3827,True,True,4000.0,0.00946799,2.60723e-05,0.0039456000000000005,0.3258,0.004174,1.7484,3.50771,5.56425408,4.49078658,1.51465534,3.17821255,-5.62720517,1513.45858947
3828,True,True,4000.0,0.01305361,3.27745e-05,0.0038009999999999997,0.2273,0.002555,1.07024,1.77501,1.83597402,2.92734663,0.63862016,1.33672632,-5.01623986,2616.68317872
3829,False,False,4000.0,0.00630814,1.91562e-05,0.0030600000000000007,,,,,,,,,,
3830,True,True,4000.0,0.01056175,2.88091e-05,0.0052109999999999995,0.3314,0.005084,2.12958,3.19851,1.79308245,2.12415037,0.31316911,2.25426892,-4.46517493,1736.67742185
3831,False,False,4000.0,0.00763666,1.62156e-05,0.0037152,,,,,,,,,,
3832,True,False,4000.0,0.03186492,6.67572e-05,0.0065249999999999996,0.1501,0.001741,0.72927,0.48017,0.0,0.0,0.0,0.0,0.0,4000.0
3833,True,False,4000.0,0.01242332,2.77135e-05,0.0045504,0.09771,0.002293,0.96049,0.80174,0.0,0.0,0.0,0.0,0.0,4000.0
3834,True,True,4000.0,0.00965413,2.41436e-05,0.003254000000000001,0.1742,0.001925,0.80634,1.83936,1.97332929,3.01458689,0.62854948,1.40735238,-4.99584022,2539.38165468
3835,True,False,4000.0,0.02407084,5.5433e-05,0.006193499999999999,0.1634,0.002176,0.91148,0.69198,0.0,0.0,0.0,0.0,0.0,4000.0
3836,True,False,4000.0,0.01636442,4.85414e-05,0.0037314,0.1374,0.001652,0.69199,0.85589,0.0,0.0,0.0,0.0,0.0,4000.0
3837,True,False,4000.0,0.01858598,4.44873e-05,0.005515000000000001,0.1287,0.001927,0.80718,0.70587,0.0,0.0,0.0,0.0,0.0,4000.0
3838,True,True,4000.0,0.01452425,5.23327e-05,0.004208,0.4619,0.005804,2.43117,3.24179,7.57472106,5.65297987,1.84967159,3.30292525,-6.72421449,1656.31391275
3839,True,True,4000.0,0.0128176,3.6744e-05,0.003756,0.33,0.003598,1.50713,2.62445,4.90699625,4.55212417,1.17496446,2.54880726,-6.38486969,1977.98287916
3840,False,False,4000.0,0.00727116,2.17814e-05,0.0033877499999999993,,,,,,,,,,
3841,True,False,4000.0,0.02098878,4.10497e-05,0.005795999999999999,0.1859,0.0025,1.0472,0.90287,0.0,0.0,0.0,0.0,0.0,4000.0
3842,True,True,4000.0,0.02621177,9.1684e-05,0.0051132,0.4063,0.005372,2.25022,1.58009,1.54372599,2.58509812,0.60311459,1.25188077,-4.95971298,2823.94544628
3843,True,True,4000.0,0.01846644,3.38966e-05,0.00542875,0.1873,0.002025,0.84823,1.03392,0.00252669,0.24573511,0.09248449,0.01672383,-0.22259208,3864.16116435
3844,True,False,4000.0,0.01107665,2.56296e-05,0.00395175,0.06656,0.001838,0.7699,0.61254,0.0,0.0,0.0,0.0,0.0,4000.0
3845,True,True,4000.0,0.0101982,3.56404e-05,0.0026662500000000002,0.214,0.002438,1.02123,2.13905,3.90186611,4.35006048,0.74113322,2.02230717,-6.3423561,2331.49566827
3846,False,False,4000.0,0.01113021,2.31222e-05,0.0033825,,,,,,,,,,
3847,True,True,4000.0,0.00910751,2.9271e-05,0.0026484,0.2486,0.002897,1.21349,2.78248,5.27999325,4.65486723,1.13223205,2.74608058,-6.47011257,1879.29581248
3848,True,False,4000.0,0.02439897,6.07459e-05,0.006148750000000001,0.05028,0.004035,1.69018,0.21007,0.0,0.0,0.0,0.0,0.0,4000.0
3849,True,False,4000.0,0.00849548,2.26712e-05,0.0024348000000000004,0.04685,0.0008178,0.34256,0.56215,0.0,0.0,0.0,0.0,0.0,4000.0
3850,True,True,4000.0,0.00624901,2.1961e-05,0.0024419999999999997,0.1112,0.001136,0.47585,1.81395,2.14196085,3.87241346,0.67646947,1.18308527,-4.94732873,2694.01221949
3851,True,True,4000.0,0.02056799,7.55754e-05,0.006171000000000001,0.5207,0.008305,3.47879,2.58064,4.82809537,4.17425649,1.06806163,2.75247616,-6.31697511,1917.77381439
3852,True,True,4000.0,0.00782916,2.20757e-05,0.0028643999999999996,0.1672,0.003244,1.35884,2.17697,1.1197542,1.7679205,0.35590385,1.46120361,-4.07634875,2129.71456596
3853,True,True,4000.0,0.01044385,2.33819e-05,0.0034128,0.2171,0.00248,1.03882,2.119,2.96508181,3.33273561,0.67014542,2.00010626,-5.60748227,2213.18052822
3854,True,True,4000.0,0.0150693,3.79974e-05,0.0048888,0.1631,0.002268,0.95002,1.1033,0.0434136,0.67246241,0.20250462,0.11110876,-0.91827834,3643.88828711
3855,True,False,4000.0,0.01219024,2.24028e-05,0.004716,0.06122,0.001003,0.42014,0.51193,0.0,0.0,0.0,0.0,0.0,4000.0
3856,True,True,4000.0,0.02260638,5.04322e-05,0.005584499999999999,0.2225,0.002556,1.07065,1.0033,4.07e-06,0.02849005,0.01315125,0.00022084,-0.00893353,3986.25176446
3857,True,True,4000.0,0.00578453,2.25389e-05,0.0021558000000000003,0.107,0.00364,1.52472,1.88559,0.59512261,1.32910606,0.27453579,0.98717319,-3.16265705,2363.92658297
3858,True,True,4000.0,0.01434952,3.05481e-05,0.005651999999999999,0.2274,0.002721,1.13977,1.61541,1.01030445,2.13357128,0.51948619,0.97595328,-3.88675153,2749.0008228
3859,False,False,4000.0,0.00792539,2.39901e-05,0.00293715,,,,,,,,,,
3860,True,True,4000.0,0.01897374,5.32086e-05,0.005651250000000001,0.2102,0.002738,1.14689,1.1293,0.09499498,0.93867558,0.30372233,0.1796129,-1.35148602,3581.39365054
3861,True,False,4000.0,0.01642331,3.3462e-05,0.005977500000000001,0.1577,0.02184,9.14832,0.97882,0.0,0.0,0.0,0.0,0.0,4000.0
3862,True,False,4000.0,0.03046409,7.53027e-05,0.007293,0.1319,0.001729,0.72424,0.44135,0.0,0.0,0.0,0.0,0.0,4000.0
3863,True,True,4000.0,0.01659782,3.40079e-05,0.0053676,0.2985,0.004126,1.72829,1.83326,1.74422589,2.39661819,0.53155838,1.57460476,-4.84459137,2361.08305245
3864,True,True,4000.0,0.01735682,4.64214e-05,0.0058692,0.3589,0.006296,2.63726,2.10782,0.94036579,1.61279394,0.34369501,1.36066692,-3.84938723,2263.65956766
3865,True,True,4000.0,0.01324405,4.13569e-05,0.0047265,0.3895,0.00483,2.02319,2.9979,4.86046994,4.47308881,1.12434682,2.66914566,-5.93006117,1793.0272179
3866,True,True,4000.0,0.01631029,4.08726e-05,0.004718000000000001,0.271,0.003998,1.67468,1.69371,0.90107199,1.74685685,0.42212474,1.11613089,-3.84088523,2618.68958743
3867,True,True,4000.0,0.01319119,4.21e-05,0.004392,0.3444,0.003925,1.6441,2.6614,4.22194746,4.39117202,0.87753259,2.29347107,-5.96925386,2012.29637266
3868,True,True,4000.0,0.01210096,3.99978e-05,0.0035700000000000003,0.1245,0.002269,0.95044,1.04877,0.00627678,0.34210977,0.13027733,0.03071044,-0.35069499,3819.90581592
3869,True,True,4000.0,0.02275332,6.32316e-05,0.007491,0.4947,0.007264,3.04274,2.2163,2.35957424,2.75010968,0.52821924,1.98769987,-5.28425435,2158.51032505
3870,True,True,4000.0,0.03046017,7.23135e-05,0.007760699999999999,0.521,0.006608,2.76795,1.74356,2.09296282,2.78637205,0.71142581,1.59725512,-5.35808303,2511.46756296
3871,True,True,4000.0,0.02114767,4.78718e-05,0.006768,0.2249,0.02729,11.43121,1.08407,0.00037836,0.06271662,0.01333747,0.00863492,-0.08615559,3678.23064163
3872,True,False,4000.0,0.01020897,2.63343e-05,0.0025488000000000004,0.08237,0.001045,0.43773,0.82247,0.0,0.0,0.0,0.0,0.0,4000.0
3873,False,False,4000.0,0.00705004,1.60497e-05,0.00348,,,,,,,,,,
3874,True,True,4000.0,0.01786815,6.1991e-05,0.005097,0.3061,0.002974,1.24575,1.74628,2.42158439,3.72610312,0.71501138,1.41461338,-5.49165909,2740.25714193
3875,True,False,4000.0,0.01313379,3.58341e-05,0.004405,0.0249,0.002515,1.05348,0.19326,0.0,0.0,0.0,0.0,0.0,4000.0
3876,True,False,4000.0,0.01205347,2.39037e-05,0.0028818000000000003,0.06205,0.0006593,0.27617,0.52476,0.0,0.0,0.0,0.0,0.0,4000.0
3877,True,True,4000.0,0.01693129,4.01013e-05,0.0056442,0.2193,0.0036,1.50796,1.32032,0.26544648,1.1502157,0.34017314,0.44765114,-2.21163735,3133.16012772
3878,True,False,4000.0,0.01036094,2.50858e-05,0.0030506000000000005,0.06212,0.001121,0.46956,0.61117,0.0,0.0,0.0,0.0,0.0,4000.0
3879,True,True,4000.0,0.01665838,2.80539e-05,0.005989199999999999,0.1894,0.002148,0.89975,1.15899,0.08513937,0.80616121,0.27724367,0.19130821,-1.27840503,3480.41614606
3880,True,False,4000.0,0.00586449,1.26614e-05,0.0029760000000000003,0.04596,0.0007739,0.32417,0.79888,0.0,0.0,0.0,0.0,0.0,4000.0
3881,True,True,4000.0,0.01094217,2.64082e-05,0.004194000000000001,0.1786,0.002427,1.01662,1.66383,1.29450418,2.29509973,0.55835164,1.16944798,-4.26332457,2624.60940721
3882,True,False,4000.0,0.01748029,3.3268e-05,0.0051312,0.04544,0.0009176,0.38436,0.26498,0.0,0.0,0.0,0.0,0.0,4000.0
3883,True,False,4000.0,0.00818366,2.6936e-05,0.002328,0.06238,0.000961,0.40254,0.77701,0.0,0.0,0.0,0.0,0.0,4000.0
3884,True,False,4000.0,0.00876448,2.32261e-05,0.0028213500000000002,0.0855,0.0008884,0.37213,0.99442,0.0,0.0,0.0,0.0,0.0,4000.0
3885,True,False,4000.0,0.03067398,7.53707e-05,0.007305000000000001,0.2477,0.003029,1.26878,0.82316,0.0,0.0,0.0,0.0,0.0,4000.0
3886,True,True,4000.0,0.01739108,4.59351e-05,0.00410925,0.4148,0.005215,2.18445,2.43133,4.40793127,3.88271015,0.85929187,2.63427674,-6.701809,1983.27545067
3887,True,True,4000.0,0.01142274,3.14357e-05,0.0034777500000000004,0.2841,0.002941,1.23192,2.53532,4.30138476,4.39732797,0.98509537,2.27876457,-6.17096815,2054.73029773
3888,False,False,4000.0,0.01029461,3.17985e-05,0.004098,,,,,,,,,,
3889,True,False,4000.0,0.02231967,5.67949e-05,0.00587,0.1751,0.002195,0.91944,0.7997,0.0,0.0,0.0,0.0,0.0,4000.0
3890,True,True,4000.0,0.01789664,4.10704e-05,0.0039564,0.2438,0.002586,1.08322,1.38865,0.97836201,2.20635497,0.52206538,0.86222497,-4.06266478,3027.35981099
3891,True,False,4000.0,0.02462247,6.66358e-05,0.005048,0.1302,0.002167,0.90771,0.53903,0.0,0.0,0.0,0.0,0.0,4000.0
3892,False,False,4000.0,0.00727644,3.05792e-05,0.00328,,,,,,,,,,
3893,False,False,4000.0,0.01038703,1.97994e-05,0.003608,,,,,,,,,,
3894,True,True,4000.0,0.00729248,2.79297e-05,0.0036500000000000005,0.3215,0.004168,1.74589,4.49404,4.98802441,4.55859603,1.34781476,3.14056545,-5.15619912,1411.67250047
3895,True,True,4000.0,0.00571967,1.90627e-05,0.0026169999999999995,0.1783,0.001939,0.81221,3.17769,5.29238848,5.27581416,1.94201747,2.46722711,-5.38409377,1766.81043177
3896,True,True,4000.0,0.01029675,3.17095e-05,0.0035950000000000005,0.2284,0.002612,1.09411,2.26114,3.75890184,4.05382863,0.89131292,2.13278521,-5.76466808,2186.99082171
3897,True,False,4000.0,0.01616443,3.15945e-05,0.00673875,0.06829,0.003722,1.55907,0.43065,0.0,0.0,0.0,0.0,0.0,4000.0
3898,False,False,4000.0,0.01424745,3.19283e-05,0.005502,,,,,,,,,,
3899,True,False,4000.0,0.01636372,4.77707e-05,0.006136000000000001,0.1334,0.002875,1.20428,0.83101,0.0,0.0,0.0,0.0,0.0,4000.0
3900,True,False,4000.0,0.01913482,3.90047e-05,0.004608000000000001,0.08791,0.001045,0.43773,0.46832,0.0,0.0,0.0,0.0,0.0,4000.0
3901,True,True,4000.0,0.00761838,1.53903e-05,0.002746,0.1426,0.001544,0.64675,1.90804,1.7294077,2.64833359,0.57967851,1.42555061,-4.73664133,2439.75334702
3902,True,True,4000.0,0.01983536,6.14631e-05,0.00602,0.3507,0.004672,1.957,1.8023,2.22990225,3.14355733,0.69470235,1.52209002,-5.29206509,2556.81764828
3903,True,True,4000.0,0.01997099,6.90429e-05,0.0057264,0.2878,0.004748,1.98884,1.469,1.09305335,2.28301943,0.54489389,0.95777489,-4.15643645,2913.11764234
3904,True,True,4000.0,0.01337643,4.32988e-05,0.005118000000000001,0.4204,0.005373,2.25064,3.20371,3.02450023,2.98966391,0.44826323,2.7945122,-5.38198146,1790.06898783
3905,True,True,4000.0,0.00859617,2.91359e-05,0.0033372,0.2562,0.002719,1.13893,3.03812,5.60531063,5.33901799,1.85786883,2.57062118,-5.80539104,1847.34698808
3906,True,True,4000.0,0.00894131,3.16354e-05,0.00401,0.102,0.002625,1.09956,1.16287,0.05258716,0.65849489,0.19722381,0.14422353,-1.00722982,3513.51853647
3907,True,True,4000.0,0.02545969,5.21629e-05,0.006609599999999999,0.3061,0.004314,1.80704,1.22558,0.20721694,1.10317839,0.30287102,0.34678691,-1.97808306,3285.81245896
3908,True,False,4000.0,0.01536274,2.99227e-05,0.0052845,0.1079,0.00153,0.64088,0.71595,0.0,0.0,0.0,0.0,0.0,4000.0
3909,True,True,4000.0,0.00866826,2.52568e-05,0.0033200000000000005,0.1782,0.002337,0.97892,2.09559,2.90206431,3.48815676,0.79013671,1.83795252,-5.33621609,2237.22715288
3910,True,True,4000.0,0.01344934,3.6312e-05,0.004809600000000001,0.3032,0.003727,1.56116,2.29805,3.27382149,3.55197097,0.82913985,2.11603261,-5.57951251,2105.92645067
3911,True,False,4000.0,0.01463418,3.11102e-05,0.0034805999999999995,0.114,0.001046,0.43815,0.79409,0.0,0.0,0.0,0.0,0.0,4000.0
3912,True,False,4000.0,0.0093011,1.78668e-05,0.0042168,0.03949,0.001681,0.70414,0.4328,0.0,0.0,0.0,0.0,0.0,4000.0
3913,True,False,4000.0,0.00564819,1.79161e-05,0.001836,0.03137,0.0006561,0.27483,0.56616,0.0,0.0,0.0,0.0,0.0,4000.0
3914,True,False,4000.0,0.01248461,2.21261e-05,0.0034515,0.1011,0.0009049,0.37904,0.82548,0.0,0.0,0.0,0.0,0.0,4000.0
3915,True,False,4000.0,0.02185708,5.54166e-05,0.0068650000000000004,0.06856,0.002148,0.89975,0.31975,0.0,0.0,0.0,0.0,0.0,4000.0
3916,True,True,4000.0,0.00528471,1.1971e-05,0.0017909999999999996,0.08482,0.0009164,0.38386,1.63609,1.31719929,2.50654426,0.51638043,1.08942976,-4.36918586,2746.1302932
3917,True,True,4000.0,0.01115919,3.83451e-05,0.004408499999999999,0.3842,0.00501,2.09858,3.50958,5.70489827,4.77197443,1.44775751,3.11741413,-5.76895524,1587.58534759
3918,True,False,4000.0,0.01254157,2.8424e-05,0.005850999999999999,0.02919,0.003253,1.36261,0.23725,0.0,0.0,0.0,0.0,0.0,4000.0
3919,True,False,4000.0,0.01828535,3.71079e-05,0.0044016,0.1061,0.00345,1.44513,0.59148,0.0,0.0,0.0,0.0,0.0,4000.0
3920,True,True,4000.0,0.00967215,3.00141e-05,0.004704,0.2258,0.008742,3.66184,2.37975,0.4175038,0.96679132,0.1627997,1.02991256,-2.6659439,1972.64459604
3921,True,True,4000.0,0.01864011,4.78399e-05,0.006931999999999999,0.2734,0.003088,1.2935,1.49514,0.85142654,2.11947099,0.47447325,0.81958884,-3.66446677,2968.70770635
3922,True,False,4000.0,0.00989339,2.75216e-05,0.0032130000000000006,0.04721,0.002519,1.05516,0.48643,0.0,0.0,0.0,0.0,0.0,4000.0
3923,True,True,4000.0,0.00999219,3.4043e-05,0.00519775,0.3108,0.0115,4.81711,3.17067,0.71320101,1.15789281,0.17071397,1.58232097,-3.29439744,1529.05941053
