config_id,flight_ok,can_liftoff,rpm_launch,mass_kg,inertia_kg_m2,blade_planform_m2,frontal_area_drag_m2,T_static_N,Q_static_Nm,Pshaft_static_W,T_over_W,h_max_aero_m,h_max_m,flight_time_s,hover_time_s,v_max_m_s,v_impact_m_s,rpm_at_impact
972,True,False,1500.0,0.02446771,7.53678017731963e-05,0.009684000000000002,0.0019932567573359363,0.09709,0.001756,0.27583,0.40449,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
973,True,False,1500.0,0.01869809,3.352984826225469e-05,0.005763600000000001,0.0015454193868465064,0.02141,0.0002506,0.03936,0.11672,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
974,True,False,1500.0,0.01288082,3.870491932334515e-05,0.0046,0.0017572491785193308,0.06306,0.001056,0.16588,0.49905,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
975,True,False,1500.0,0.01829865,4.3430874729437954e-05,0.0057425,0.0017318965215846517,0.02943,0.0004026,0.06324,0.16395,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
976,True,False,1500.0,0.00548638,1.605297432531079e-05,0.0026383999999999995,0.0013286287399183036,0.01244,0.0001782,0.02799,0.23113,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
977,True,False,1500.0,0.01342251,3.3900852798980587e-05,0.0058460000000000005,0.0014919330929900998,0.01938,0.001116,0.1753,0.14718,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
978,True,False,1500.0,0.00705672,1.5295045107372144e-05,0.0034073999999999997,0.0013333643868465063,0.01507,0.0002548,0.04002,0.21769,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
979,True,False,1500.0,0.02140467,4.260386511846277e-05,0.006498000000000001,0.0015631426105326618,0.03781,0.001885,0.2961,0.18006,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
980,True,False,1500.0,0.02437051,4.363467119892177e-05,0.006260999999999999,0.001545517610532662,0.02453,0.0004114,0.06462,0.1026,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
981,True,False,1500.0,0.02312625,5.06719336636738e-05,0.0071568,0.0017256869636044577,0.04907,0.0008319,0.13067,0.21629,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
982,True,False,1500.0,0.00624225,2.4976261860324585e-05,0.0020685,0.001479616437290612,0.01484,0.0003234,0.0508,0.24234,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
983,True,False,1500.0,0.00774081,1.9561364529069525e-05,0.0023422499999999997,0.0012887698693039428,0.01882,0.0002458,0.03861,0.24784,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
984,True,False,1500.0,0.01452598,2.7543873935196207e-05,0.005514000000000001,0.0014181598693039426,0.0214,0.0003361,0.05279,0.15018,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
985,True,False,1500.0,0.0277783,7.429621777878851e-05,0.007274999999999999,0.0018902233308000398,0.07218,0.001011,0.15881,0.26488,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
986,False,False,1500.0,0.01298454,4.1680589838485184e-05,0.0029514,0.0016638688166762537,,,,,,,,,,,
987,True,False,1500.0,0.00770522,2.2983730092443136e-05,0.0028199999999999996,0.0013881307136044579,0.008197,0.0003775,0.0593,0.10844,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
988,True,False,1500.0,0.01690715,3.4912200925066746e-05,0.0041800000000000006,0.001712386241976959,0.02046,0.0003226,0.05067,0.12336,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
989,True,False,1500.0,0.02649292,5.6003320061567966e-05,0.0065014999999999995,0.0017586205929901,0.01489,0.0005461,0.08578,0.05729,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
990,True,False,1500.0,0.00913858,2.0750999653356467e-05,0.0039456000000000005,0.0014972209986895833,0.02232,0.0006409,0.10067,0.24897,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
991,True,False,1500.0,0.0066338,1.901859001235385e-05,0.0020712,0.0014895564811470197,0.01087,0.0002369,0.03721,0.16703,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
992,True,False,1500.0,0.00986893,2.967093557900461e-05,0.0030732000000000003,0.0016229797048331741,0.002121,0.007979,1.25334,0.02191,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
993,True,False,1500.0,0.01186578,3.02507639992628e-05,0.004077600000000001,0.001718970351761378,0.01718,0.0004305,0.06762,0.14759,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
994,True,False,1500.0,0.01748995,3.3083339414541416e-05,0.0043820000000000005,0.0014539123693039428,0.02826,0.0003847,0.06043,0.16471,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
995,True,False,1500.0,0.0144442,3.4534865570650174e-05,0.00552,0.0016320229723757389,0.01698,0.001335,0.2097,0.11983,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
996,True,False,1500.0,0.01561607,4.303538482429076e-05,0.0043536,0.0014576451872906119,0.03815,0.0004414,0.06933,0.24903,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
997,True,False,1500.0,0.00530467,1.2815971379909887e-05,0.0017639999999999995,0.0012028642662321482,0.01303,0.0001691,0.02656,0.25039,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
998,True,False,1500.0,0.01643656,3.083422332966711e-05,0.00453,0.001625403016232148,0.01267,0.0003063,0.04811,0.07858,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
999,True,False,1500.0,0.00716687,2.2588612588336565e-05,0.0027279999999999995,0.0015752369636044578,0.008455,0.0002723,0.04277,0.12026,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1000,True,False,1500.0,0.00640953,2.4055034786070454e-05,0.002019,0.0014510149460618955,0.01714,0.000293,0.04602,0.27259,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1001,True,False,1500.0,0.00661215,1.7118879203848994e-05,0.00298875,0.0014479536193039429,0.02195,0.0003366,0.05287,0.33839,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1002,True,False,1500.0,0.02862552,7.558491157988257e-05,0.0087561,0.002039348334218816,0.0567,0.001012,0.15896,0.20191,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1003,True,False,1500.0,0.01323821,2.9141008898190613e-05,0.0034492000000000004,0.0014862834185128556,0.02375,0.0006941,0.10903,0.18288,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1004,False,False,1500.0,0.00550875,1.3277562469768602e-05,0.0019905,0.0011719493868465063,,,,,,,,,,,
1005,True,False,1500.0,0.01762882,4.285086010865946e-05,0.00440475,0.0015367993429900998,0.01185,0.0008996,0.14131,0.06852,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1006,True,False,1500.0,0.03298975,6.251950037022091e-05,0.007326000000000001,0.0018483787399183036,0.02126,0.0004281,0.06725,0.06569,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1007,True,False,1500.0,0.01136958,2.7246697904774864e-05,0.0039765,0.0016922623693039428,0.006464,0.0002431,0.03819,0.05795,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1008,True,False,1500.0,0.02844695,6.808736142891402e-05,0.007427,0.0017755875666762538,0.04924,0.004625,0.72649,0.17645,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1009,True,False,1500.0,0.01380545,2.5504140335415128e-05,0.0036,0.0014323755162321482,0.006617,0.0002666,0.04188,0.04886,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1010,True,False,1500.0,0.00963227,2.984708127122177e-05,0.003588,0.001411080713604458,0.03512,0.0009384,0.1474,0.37167,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1011,True,False,1500.0,0.00663037,1.5892655677320326e-05,0.002357,0.0013106818868465063,0.01406,0.0002258,0.03547,0.21616,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1012,False,False,1500.0,0.01900207,5.203175606352784e-05,0.006252,0.0018573126872906119,,,,,,,,,,,
1013,False,False,1500.0,0.0078506,2.9916999566599728e-05,0.00360225,0.00166979530790497,,,,,,,,,,,
1014,True,False,1500.0,0.01357027,2.841482686896553e-05,0.0031680000000000002,0.0014501214811470198,0.01224,0.000321,0.05042,0.09194,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1015,True,False,1500.0,0.01956067,5.249865386821551e-05,0.005124,0.0016694415579049699,0.02006,0.0005009,0.07868,0.10454,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1016,False,False,1500.0,0.01186481,2.0539103461238997e-05,0.0032459999999999998,0.0012230467662321482,,,,,,,,,,,
1017,True,False,1500.0,0.00800586,2.2124973292754392e-05,0.0025717500000000003,0.0013730218429901,0.01701,0.0002394,0.0376,0.21658,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1018,True,False,1500.0,0.00706418,1.5799741617683577e-05,0.002688,0.001207780516232148,0.01747,0.0002202,0.03459,0.25209,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1019,True,False,1500.0,0.03231836,8.903212695644834e-05,0.00698,0.002186978334218816,0.05316,0.001316,0.20672,0.16767,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1020,True,False,1500.0,0.02120206,5.845697741800735e-05,0.008328600000000002,0.0018102539777282436,0.06041,0.0008491,0.13338,0.29044,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1021,True,False,1500.0,0.01358212,2.496052791635804e-05,0.005832,0.0013185255162321483,0.01408,0.00269,0.42254,0.10567,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1022,True,False,1500.0,0.00447425,1.2577169212607022e-05,0.0016178999999999998,0.0012319233780752254,0.01041,0.0001332,0.02092,0.23717,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1023,True,False,1500.0,0.01536069,3.509560843757616e-05,0.005652000000000001,0.0016366542223757389,0.009621,0.001321,0.2075,0.06385,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1024,True,False,1500.0,0.01595032,4.2553870278758425e-05,0.005349,0.0017800800879243985,0.03581,0.0005894,0.09258,0.22886,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1025,True,False,1500.0,0.00807313,1.659789014801007e-05,0.003185,0.0012890280162321482,0.007566,0.001388,0.21803,0.09553,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1026,False,False,1500.0,0.01170966,3.562860742697534e-05,0.0046944,0.0017158801187672828,,,,,,,,,,,
1027,True,False,1500.0,0.00531487,1.689581098051267e-05,0.0018264000000000002,0.0012853162399183036,0.02285,0.0003593,0.05644,0.43825,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1028,True,False,1500.0,0.01138372,4.004863537819204e-05,0.004043,0.0017653278675320912,0.0486,0.0006295,0.09888,0.43519,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1029,True,False,1500.0,0.01924566,3.9412015799238045e-05,0.0052875000000000005,0.0016565098693039427,0.009449,0.0002687,0.04221,0.05005,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1030,True,False,1500.0,0.02556283,7.874938942262112e-05,0.005534,0.002018161075447535,0.04392,0.0006777,0.10645,0.17514,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1031,True,False,1500.0,0.00833335,3.166551555260952e-05,0.0026469,0.0016057665579049698,0.01686,0.0006286,0.09874,0.20624,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1032,True,False,1500.0,0.01504372,3.400130797969005e-05,0.0044678999999999995,0.0017849463817808052,0.02668,0.0007289,0.1145,0.18078,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1033,True,False,1500.0,0.01795832,3.576136839795931e-05,0.005458750000000002,0.001493587851761378,0.04315,0.000602,0.09456,0.24493,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1034,False,False,1500.0,0.00784561,2.960725500105718e-05,0.0040548,0.0016376001872906117,,,,,,,,,,,
1035,True,False,1500.0,0.00997988,3.482468668051911e-05,0.0036303999999999998,0.001655735187290612,0.03681,0.0005506,0.08649,0.37599,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1036,True,False,1500.0,0.02887061,7.433597158987558e-05,0.007247700000000001,0.00186471155790497,0.02,0.001175,0.18457,0.07062,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1037,True,False,1500.0,0.02681875,7.165719780437643e-05,0.009783000000000002,0.00181801655790497,0.05155,0.0007689,0.12078,0.19594,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1038,True,False,1500.0,0.03122419,0.0001013096306644,0.007390000000000001,0.0024553267573359364,0.03798,0.0005978,0.0939,0.12399,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1039,True,False,1500.0,0.0158244,4.395046728137452e-05,0.0058464,0.001876774463604458,0.03742,0.0007035,0.11051,0.24105,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1040,True,False,1500.0,0.01656107,3.8330563177253605e-05,0.005615000000000002,0.001584712851761378,0.03135,0.0005286,0.08303,0.19297,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1041,True,False,1500.0,0.0075925,2.367928213607655e-05,0.002979,0.001514873334218816,0.009396,0.0003134,0.04923,0.12615,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1042,True,False,1500.0,0.00818014,1.6600683155814782e-05,0.0033637499999999996,0.0012790318868465063,0.007807,0.0006353,0.09979,0.09729,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1043,True,False,1500.0,0.01009221,2.712827437385508e-05,0.0038782500000000006,0.0014981441017613778,0.0298,0.002105,0.33065,0.301,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1044,True,False,1500.0,0.01236107,3.250351099428323e-05,0.0030600000000000002,0.0015243676105326617,0.009788,0.000182,0.02859,0.08072,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1045,True,False,1500.0,0.01014956,3.209824556181954e-05,0.004236,0.001697585187290612,0.009634,0.0008617,0.13536,0.09676,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1046,True,False,1500.0,0.01808083,3.2511424516396585e-05,0.0050556,0.0015546746280752253,0.03224,0.000649,0.10194,0.18176,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1047,True,False,1500.0,0.02434678,4.9479971032882925e-05,0.006635,0.0017600073083167032,0.01657,0.001207,0.1896,0.06938,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1048,True,False,1500.0,0.01226914,3.736837198853037e-05,0.004913999999999999,0.001822583575447535,0.01073,0.0005394,0.08473,0.08915,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1049,True,False,1500.0,0.02931536,7.476078807697226e-05,0.0071625000000000005,0.0018872947048331741,0.02164,0.0005612,0.08815,0.07525,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1050,True,False,1500.0,0.01633771,5.0771178541001217e-05,0.0057175,0.0018598063166762537,0.02729,0.0005542,0.08705,0.17027,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1051,True,False,1500.0,0.02007139,5.658929309899652e-05,0.0068454,0.0018923040579049701,0.01697,0.000725,0.11388,0.08619,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1052,True,False,1500.0,0.02050455,5.405212480919625e-05,0.004689,0.0016994446246564477,0.02025,0.0004113,0.06461,0.10067,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1053,True,False,1500.0,0.02277828,5.520126132031487e-05,0.006959400000000001,0.0018728297048331741,0.04132,0.0006701,0.10526,0.18491,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1054,True,False,1500.0,0.02953559,7.059315493104135e-05,0.006458749999999999,0.002188246451002669,0.05366,0.0008,0.12566,0.1852,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1055,True,False,1500.0,0.01898134,3.497997791446109e-05,0.004032,0.0015814155162321483,0.01417,0.0002591,0.0407,0.0761,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1056,True,False,1500.0,0.01705687,4.4942264352827705e-05,0.0038892,0.001518180713604458,0.02407,0.0003164,0.0497,0.14385,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1057,True,False,1500.0,0.02381242,5.803737454547947e-05,0.006567999999999999,0.001796130713604458,0.02228,0.0004225,0.06637,0.09538,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1058,True,False,1500.0,0.00750384,2.399042320552145e-05,0.0038375999999999996,0.0016042283342188161,0.04958,0.0008148,0.12799,0.67353,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1059,True,False,1500.0,0.01345127,2.3458448318984e-05,0.004416,0.001296790516232148,0.008993,0.0002553,0.0401,0.06815,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1060,False,False,1500.0,0.00676026,1.6546871205444002e-05,0.002496,0.0014461324919769589,,,,,,,,,,,
1061,True,False,1500.0,0.00513303,2.023941372379341e-05,0.0022979999999999997,0.0013650123254475349,0.03696,0.0005417,0.08509,0.73399,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1062,True,False,1500.0,0.00921324,1.7560546838034098e-05,0.0039900000000000005,0.0013526805162321482,0.001886,0.001253,0.19682,0.02087,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1063,True,False,1500.0,0.02501728,7.434369891146862e-05,0.006633999999999999,0.0018714938166762536,0.02519,0.001249,0.19619,0.10264,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1064,True,False,1500.0,0.01245648,3.9365744969939984e-05,0.004452,0.001520832928519331,0.02599,0.0005511,0.08657,0.21269,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1065,True,False,1500.0,0.02387151,6.28031768629195e-05,0.0061582500000000005,0.00176884530790497,0.04674,0.0007156,0.11241,0.19959,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1066,True,False,1500.0,0.0095369,2.842292659159919e-05,0.0027566999999999995,0.0015964583342188159,0.01058,0.0003257,0.05116,0.11309,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1067,True,False,1500.0,0.01044514,3.216583635069357e-05,0.0035459999999999997,0.0015692641785193307,0.01638,0.0003613,0.05675,0.15986,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1068,True,False,1500.0,0.01267778,2.7443791155527367e-05,0.004426000000000001,0.0014435512399183037,0.03408,0.001031,0.16195,0.27402,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1069,True,False,1500.0,0.03330471,0.000107099722044,0.008976,0.00258284083080004,0.09103,0.001476,0.23185,0.27862,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1070,True,False,1500.0,0.02181108,5.273308032329099e-05,0.007243199999999999,0.0017103869636044579,0.05223,0.0008628,0.13553,0.2441,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1071,False,False,1500.0,0.00981163,2.4642869828702144e-05,0.0034400000000000003,0.001556379222375739,,,,,,,,,,,
1072,True,False,1500.0,0.00800144,1.6193369517627636e-05,0.00294,0.001237795516232148,0.01075,0.0005934,0.09321,0.13695,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1073,True,False,1500.0,0.00668953,1.7018051622098894e-05,0.003501,0.0014130523693039426,0.008713,0.0003395,0.05333,0.13277,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1074,False,False,1500.0,0.0064328,1.516144623404676e-05,0.0025599999999999998,0.001216060516232148,,,,,,,,,,,
1075,True,False,1500.0,0.01675875,3.505725113039145e-05,0.004762500000000001,0.0015576074899183038,0.02838,0.0004654,0.0731,0.17262,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1076,True,False,1500.0,0.00978732,3.3988832544829e-05,0.00348,0.001589712928519331,0.01063,0.000521,0.08184,0.11071,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1077,True,False,1500.0,0.00713379,2.727509348412277e-05,0.0030640000000000003,0.0015538379285193308,0.0255,0.0003964,0.06227,0.36438,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1078,True,False,1500.0,0.02347495,4.852308655898863e-05,0.0067399999999999995,0.0015515455929900998,0.03394,0.002082,0.32704,0.14738,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1079,False,False,1500.0,0.00713456,1.7356471067769818e-05,0.0029832,0.0012874946280752252,,,,,,,,,,,
1080,True,False,1500.0,0.01331601,3.072808903308805e-05,0.0037575000000000004,0.001406944222375739,0.03,0.0003433,0.05393,0.22966,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1081,True,False,1500.0,0.01370277,2.6618550449495167e-05,0.0025709999999999995,0.001426984991976959,0.01761,0.0003189,0.05009,0.131,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1082,True,False,1500.0,0.01405965,3.739890887386188e-05,0.0035595,0.001615324825447535,0.0141,0.0003599,0.05653,0.10223,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1083,True,False,1500.0,0.012156,4.216480429156206e-05,0.0038719999999999996,0.0017589651872906118,0.03729,0.0007292,0.11454,0.3127,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1084,True,False,1500.0,0.00477535,1.2999751293459928e-05,0.0015509999999999999,0.0012083468868465063,0.007941,0.0001319,0.02072,0.16951,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1085,True,False,1500.0,0.01173286,2.5495109610179896e-05,0.0038844000000000005,0.00133002398114702,0.003841,0.0009721,0.1527,0.03337,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1086,True,False,1500.0,0.00904262,2.8424416195761703e-05,0.0038039999999999992,0.001762369704833174,0.01586,0.0005777,0.09074,0.17879,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1087,True,False,1500.0,0.00759518,2.01813191614554e-05,0.0026896000000000003,0.0013344309986895835,0.02069,0.0003162,0.04967,0.27769,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1088,True,False,1500.0,0.00776929,3.0967542902212014e-05,0.0032568,0.00142959905790497,0.03391,0.0004274,0.06714,0.44492,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1089,True,False,1500.0,0.01467491,5.500547147320457e-05,0.0042008,0.0020544265661395942,0.05976,0.0008442,0.13261,0.41511,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1090,True,False,1500.0,0.01096076,2.4179137432859814e-05,0.003611,0.0014561823693039428,0.035,0.0004782,0.07512,0.32551,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1091,True,False,1500.0,0.01310964,2.550190592917136e-05,0.004854000000000001,0.0015824505162321482,0.01123,0.001038,0.16305,0.08732,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1092,True,False,1500.0,0.01821524,3.755615521326716e-05,0.00326925,0.0013780801105326619,0.01813,0.0002999,0.04711,0.10146,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1093,True,False,1500.0,0.00771885,2.04805433976002e-05,0.0033780000000000004,0.0016695514510026684,0.04844,0.0006882,0.1081,0.63971,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1094,True,False,1500.0,0.01671834,3.241934835910125e-05,0.004933800000000001,0.0016419518868465062,0.02562,0.0004266,0.06701,0.15621,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1095,True,False,1500.0,0.01623493,4.004975258131393e-05,0.004755000000000001,0.0016752479723757389,0.02016,0.0003755,0.05898,0.12658,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1096,True,False,1500.0,0.01304702,2.9300582744099816e-05,0.0035354999999999996,0.0013052518429900997,0.02428,0.0003861,0.06065,0.1897,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1097,True,False,1500.0,0.01398731,3.274938878135803e-05,0.0036225000000000007,0.0013698942223757389,0.03569,0.0004546,0.07141,0.2601,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1098,False,False,1500.0,0.01023566,3.076234992882585e-05,0.004120199999999999,0.001707180834218816,,,,,,,,,,,
1099,True,False,1500.0,0.00958828,3.251170381717706e-05,0.004224,0.001538052928519331,0.03136,0.0004611,0.07243,0.3334,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1100,True,False,1500.0,0.00813502,2.077362301657464e-05,0.0035400000000000006,0.00136199023114702,0.029,0.0003813,0.05989,0.36339,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1101,False,False,1500.0,0.00877504,2.7884807087891368e-05,0.002367,0.0015625749481205482,,,,,,,,,,,
1102,True,False,1500.0,0.01718842,3.298120842914912e-05,0.004269600000000001,0.0013065559986895833,0.01475,0.0003599,0.05653,0.08748,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1103,True,False,1500.0,0.00945444,2.780604426779849e-05,0.0026915999999999997,0.001407255713604458,0.02603,0.0003712,0.05831,0.28065,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1104,True,False,1500.0,0.00559007,1.6589511124595935e-05,0.0021465,0.0014273217223757387,0.01318,0.0002016,0.03167,0.24034,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1105,False,False,1500.0,0.01388466,3.33461614489648e-05,0.0038484,0.0016030223391595901,,,,,,,,,,,
1106,True,False,1500.0,0.0131947,2.5922439804300807e-05,0.0040608,0.0013333159986895834,0.0217,0.0003289,0.05166,0.16765,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1107,True,False,1500.0,0.01508297,2.6204999093877493e-05,0.004454999999999999,0.0014560607574608643,0.01181,0.0002931,0.04604,0.07982,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1108,True,False,1500.0,0.02868924,7.338485933211103e-05,0.006224,0.0018500624460618957,0.05154,0.001916,0.30096,0.18313,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1109,True,False,1500.0,0.01467432,3.298260493305148e-05,0.00290175,0.0014471023693039427,0.009521,0.0002273,0.0357,0.06614,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1110,True,False,1500.0,0.01316999,3.583007638995523e-05,0.0041835,0.001486163575447535,0.01658,0.0006023,0.09461,0.12833,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1111,True,False,1500.0,0.01993479,3.864645235996652e-05,0.004986250000000001,0.0015058613605326617,0.02681,0.0005323,0.08361,0.13709,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1112,True,False,1500.0,0.00818773,2.3155779373213388e-05,0.004496999999999999,0.0015088317223757388,0.03057,0.0004991,0.0784,0.38059,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1113,True,False,1500.0,0.02770386,5.221199816719191e-05,0.006562500000000001,0.0017023801105326619,0.006529,0.002387,0.37495,0.02402,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1114,True,False,1500.0,0.01604833,3.4820217868031574e-05,0.0051768000000000005,0.001418257851761378,0.02981,0.0003705,0.0582,0.18935,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1115,True,False,1500.0,0.00595698,2.1027972927323728e-05,0.001848,0.001425424463604458,0.0127,0.0002874,0.04514,0.21732,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1116,True,False,1500.0,0.00678408,2.3311256807675685e-05,0.0029215999999999995,0.0014464619636044577,0.02901,0.0003877,0.0609,0.4359,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
1117,True,False,1500.0,0.00810098,3.232662049998481e-05,0.0036396,0.00155624155790497,0.0629,0.0008592,0.13496,0.79149,0.0,0.29570568,0.0,0.0,0.0,0.0,1500.0
