config_id,volume_L,volume_m3,stl_ok,single_solid
2230,0.0063754369758025,6.375436975802589e-06,True,True
2231,0.0087817298923164,8.781729892316477e-06,True,True
2232,0.0065129891398809,6.512989139880974e-06,True,True
2233,0.0104288016482778,1.0428801648277817e-05,True,True
2234,0.0048124380569711,4.812438056971143e-06,True,True
2235,0.0226888775100004,2.268887751000041e-05,True,True
2236,0.0203138959526391,2.0313895952639126e-05,True,True
2237,0.0151379194449533,1.513791944495332e-05,True,True
2238,0.0127305466152863,1.2730546615286397e-05,True,True
2239,0.0120328821862835,1.203288218628356e-05,True,True
2240,0.0148745121651413,1.4874512165141385e-05,True,True
2241,0.0123428945964141,1.234289459641416e-05,True,True
2242,0.0097457423198412,9.74574231984128e-06,True,True
2243,0.0118232332526849,1.182323325268496e-05,True,True
2244,0.0050331216462013,5.033121646201384e-06,True,True
2245,0.0068116353061949,6.811635306194973e-06,True,True
2246,0.0100231133863769,1.0023113386376996e-05,True,True
2247,0.0076958676455449,7.695867645544951e-06,True,True
2248,0.0062276947665992,6.227694766599201e-06,True,True
2249,0.0153976278316398,1.5397627831639848e-05,True,True
2250,0.0187149046728263,1.8714904672826324e-05,True,True
2251,0.0115701960924134,1.157019609241345e-05,True,True
2252,0.0075125698132228,7.512569813222885e-06,True,True
2253,0.0175600309603505,1.7560030960350553e-05,True,True
2254,0.0090508106664475,9.050810666447514e-06,True,True
2255,0.0310705744210756,3.107057442107564e-05,True,True
2256,0.0132449552644788,1.3244955264478878e-05,True,True
2257,0.007903693955235,7.903693955235066e-06,True,True
2258,0.0184996951044433,1.849969510444335e-05,True,True
2259,0.0207416622779056,2.07416622779056e-05,True,True
2260,0.0079479471612737,7.94794716127373e-06,True,True
2261,0.0163300417695216,1.633004176952161e-05,True,True
2262,0.0110435865618666,1.1043586561866648e-05,True,True
2263,0.0161598670832741,1.6159867083274127e-05,True,True
2264,0.0216923487198959,2.1692348719895904e-05,True,True
2265,0.0118511770932046,1.1851177093204629e-05,True,True
2266,0.0080394405671003,8.039440567100387e-06,True,True
2267,0.0195954026905982,1.9595402690598285e-05,True,True
2268,0.0149275823592263,1.492758235922632e-05,True,True
2269,0.0147934658993761,1.4793465899376176e-05,True,True
2270,0.021590313570648,2.1590313570648053e-05,True,True
2271,0.0125921101520345,1.2592110152034584e-05,True,True
2272,0.0167847866933536,1.678478669335366e-05,True,True
2273,0.0229041366509743,2.2904136650974305e-05,True,True
2274,0.0348379827789209,3.483798277892093e-05,True,True
2275,0.0216739027572829,2.1673902757282923e-05,True,True
2276,0.0090631208431722,9.063120843172284e-06,True,True
2277,0.0127655498144804,1.2765549814480454e-05,True,True
2278,0.0140199215311967,1.4019921531196742e-05,True,True
2279,0.0067267439115898,6.726743911589879e-06,True,True
2280,0.013575229437631,1.357522943763106e-05,True,True
2281,0.0061026381672386,6.102638167238628e-06,True,True
2282,0.0236827281115583,2.3682728111558314e-05,True,True
2283,0.0072375157815919,7.237515781591967e-06,True,True
2284,0.0165251650551178,1.652516505511783e-05,True,True
2285,0.0216797951783079,2.167979517830797e-05,True,True
2286,0.0203675640846691,2.0367564084669115e-05,True,True
2287,0.0123515908522988,1.2351590852298815e-05,True,True
2288,0.0129561996034321,1.2956199603432188e-05,True,True
2289,0.0067499428945737,6.7499428945737466e-06,True,True
2290,0.0110132986835823,1.1013298683582378e-05,True,True
2291,0.0252358876729415,2.5235887672941504e-05,True,True
2292,0.0114114801752877,1.1411480175287749e-05,True,True
2293,0.0195512432788168,1.955124327881685e-05,True,True
2294,0.008676114445135,8.67611444513507e-06,True,True
2295,0.0130063688001219,1.300636880012195e-05,True,True
2296,0.0165288260088906,1.6528826008890635e-05,True,True
2297,0.0152234211066654,1.522342110666549e-05,True,True
2298,0.0214354320873541,2.1435432087354154e-05,True,True
2299,0.019931616698526,1.993161669852604e-05,True,True
2300,0.0191733742522055,1.917337425220557e-05,True,True
2301,0.0063795160782939,6.379516078293983e-06,True,True
2302,0.017595845145265,1.759584514526503e-05,True,True
2303,0.0074666721221973,7.466672122197338e-06,True,True
2304,0.0157554905080632,1.5755490508063258e-05,True,True
2305,0.0074578520059058,7.4578520059058895e-06,True,True
2306,0.0315410724827769,3.154107248277699e-05,True,True
2307,0.0265550040475625,2.655500404756256e-05,True,True
2308,0.0223930627569367,2.2393062756936723e-05,True,True
2309,0.0079880112128304,7.988011212830446e-06,True,True
2310,0.0240472515432183,2.404725154321837e-05,True,True
2311,0.0083035673219555,8.303567321955574e-06,True,True
2312,0.0126649588112241,1.266495881122419e-05,True,True
2313,0.007397829738747,7.397829738747059e-06,True,True
2314,0.0219176365458553,2.191763654585536e-05,True,True
2315,0.0187124551800695,1.871245518006953e-05,True,True
2316,0.0147566087088466,1.475660870884662e-05,True,True
2317,0.0181530858881473,1.815308588814733e-05,True,True
2318,0.0159188385854548,1.5918838585454816e-05,True,True
2319,0.0064452812164279,6.445281216427987e-06,True,True
2320,0.0058753016130389,5.87530161303892e-06,True,True
2321,0.0148676717626487,1.4867671762648773e-05,True,True
2322,0.0099584157575748,9.958415757574808e-06,True,True
2323,0.013415552874597,1.3415552874597052e-05,True,True
2324,0.0173118174821154,1.7311817482115418e-05,True,True
2325,0.0085214765324221,8.52147653242218e-06,True,True
2326,0.00755759444765,7.557594447650085e-06,True,True
2327,0.0272693187334418,2.726931873344184e-05,True,True
2328,0.0121150379280873,1.2115037928087317e-05,True,True
2329,0.0085829259766613,8.582925976661378e-06,True,True
2330,0.0078187600313725,7.818760031372541e-06,True,True
2331,0.0162728924311128,1.6272892431112807e-05,True,True
2332,0.0088271119661027,8.827111966102778e-06,True,True
2333,0.0132801530132972,1.3280153013297216e-05,True,True
2334,0.0226095418053337,2.2609541805333708e-05,True,True
2335,0.0125692998289822,1.2569299828982212e-05,True,True
2336,0.0076801463768118,7.68014637681182e-06,True,True
2337,0.0154459833697119,1.5445983369711976e-05,True,True
2338,0.0069178994997293,6.917899499729315e-06,True,True
2339,0.0129086775475283,1.2908677547528364e-05,True,True
2340,0.0069486734532661,6.948673453266177e-06,True,True
2341,0.0047617215121216,4.761721512121633e-06,True,True
2342,0.0141991482822361,1.4199148282236103e-05,True,True
2343,0.0269516641015921,2.695166410159213e-05,True,True
2344,0.0069671310262431,6.9671310262431225e-06,True,True
2345,0.0121081773261857,1.2108177326185794e-05,True,True
2346,0.0091438162712214,9.143816271221468e-06,True,True
2347,0.0128587073667617,1.2858707366761736e-05,True,True
2348,0.008876571602499,8.876571602499018e-06,True,True
2349,0.0133372094024874,1.3337209402487456e-05,True,True
2350,0.016185299491881,1.6185299491881014e-05,True,True
2351,0.0115592785319938,1.1559278531993884e-05,True,True
2352,0.004722293999601,4.722293999601e-06,True,True
2353,0.012334055611892,1.2334055611892078e-05,True,True
2354,0.0116390553627116,1.1639055362711656e-05,True,True
2355,0.0085272828611328,8.527282861132813e-06,True,True
2356,0.0241079464308382,2.4107946430838226e-05,True,True
2357,0.0141580379390555,1.415803793905557e-05,True,True
2358,0.0078913544389149,7.891354438914971e-06,True,True
2359,0.0099047174049518,9.904717404951878e-06,True,True
2360,0.0075769251943992,7.576925194399224e-06,True,True
2361,0.0139017012113333,1.390170121133338e-05,True,True
2362,0.0147609502431285,1.4760950243128568e-05,True,True
2363,0.0052374204423855,5.237420442385512e-06,True,True
2364,0.0140565568483712,1.4056556848371285e-05,True,True
2365,0.0122638076424837,1.2263807642483793e-05,True,True
2366,0.0220895241872891,2.2089524187289123e-05,True,True
2367,0.0212816334449062,2.128163344490626e-05,True,True
2368,0.0135582292631344,1.3558229263134423e-05,True,True
2369,0.0097778008131704,9.777800813170494e-06,True,True
2370,0.0141187047964271,1.411870479642717e-05,True,True
2371,0.0168762191541203,1.687621915412039e-05,True,True
2372,0.0074202158351471,7.420215835147163e-06,True,True
2373,0.0070599412593306,7.0599412593306815e-06,True,True
2374,0.0076749442515248,7.674944251524801e-06,True,True
2375,0.0071035384049448,7.103538404944881e-06,True,True
2376,0.02199413560011,2.199413560011004e-05,True,True
2377,0.0125696126996992,1.2569612699699218e-05,True,True
2378,0.011610237333589,1.1610237333589051e-05,True,True
2379,0.007631348055106,7.631348055106072e-06,True,True
2380,0.0052879416213094,5.2879416213094185e-06,True,True
2381,0.0084730795703577,8.473079570357766e-06,True,True
2382,0.0121223733773868,1.2122373377386895e-05,True,True
2383,0.0076974023863052,7.697402386305272e-06,True,True
2384,0.0063154783516533,6.315478351653398e-06,True,True
2385,0.0434169974680958,4.3416997468095865e-05,True,True
2386,0.0191593650219181,1.915936502191813e-05,True,True
2387,0.007299909223528,7.2999092235280305e-06,True,True
2388,0.0110529362172631,1.1052936217263155e-05,True,True
2389,0.011649769331197,1.1649769331197013e-05,True,True
2390,0.0112883831557198,1.1288383155719855e-05,True,True
2391,0.0116050744606803,1.160507446068038e-05,True,True
2392,0.0207584109299046,2.07584109299046e-05,True,True
2393,0.0212812696911697,2.128126969116977e-05,True,True
2394,0.0045057279304765,4.5057279304765935e-06,True,True
2395,0.011844583877157,1.1844583877157091e-05,True,True
2396,0.0060415580575593,6.041558057559395e-06,True,True
2397,0.0215286840448087,2.1528684044808736e-05,True,True
2398,0.0094869634550379,9.486963455037949e-06,True,True
2399,0.0205290605761745,2.0529060576174576e-05,True,True
2400,0.0181904293125608,1.8190429312560847e-05,True,True
2401,0.0245319877417762,2.4531987741776204e-05,True,True
2402,0.0065433636948942,6.543363694894207e-06,True,True
2403,0.0180950073663579,1.809500736635797e-05,True,True
2404,0.0084798170181355,8.479817018135573e-06,True,True
2405,0.0151281533106964,1.5128153310696498e-05,True,True
2406,0.0192637059132321,1.926370591323212e-05,True,True
2407,0.0093896727009716,9.389672700971674e-06,True,True
2408,0.0125798994776852,1.2579899477685254e-05,True,True
2409,0.0142474421013202,1.4247442101320296e-05,True,True
2410,0.0142458693192285,1.424586931922858e-05,True,True
2411,0.0110715825322201,1.107158253222018e-05,True,True
2412,0.017872330916701,1.7872330916701055e-05,True,True
2413,0.0133173093930269,1.3317309393026937e-05,True,True
2414,0.0170831953566293,1.7083195356629357e-05,True,True
2415,0.0109564661094094,1.0956466109409445e-05,True,True
2416,0.0180672992264809,1.8067299226480963e-05,True,True
2417,0.0204527348553843,2.045273485538438e-05,True,True
2418,0.0136632461749438,1.3663246174943895e-05,True,True
2419,0.0195811796487053,1.958117964870532e-05,True,True
2420,0.0194809354345352,1.9480935434535265e-05,True,True
2421,0.0098432604537956,9.843260453795608e-06,True,True
2422,0.0208729507921245,2.087295079212456e-05,True,True
2423,0.0107792521268196,1.0779252126819605e-05,True,True
2424,0.0078849345566893,7.88493455668939e-06,True,True
2425,0.020689400077206,2.0689400077206056e-05,True,True
2426,0.0248509999023074,2.485099990230748e-05,True,True
2427,0.0120084312021272,1.200843120212725e-05,True,True
2428,0.0228184445294045,2.2818444529404583e-05,True,True
2429,0.0153260479191061,1.5326047919106138e-05,True,True
2430,0.0205499718208721,2.0549971820872123e-05,True,True
2431,0.020077744991739,2.007774499173905e-05,True,True
2432,0.0125065868832281,1.2506586883228154e-05,True,True
2433,0.0250565916013495,2.5056591601349583e-05,True,True
2434,0.0145632865094354,1.456328650943547e-05,True,True
2435,0.0135724740062262,1.3572474006226248e-05,True,True
2436,0.0126663210328235,1.2666321032823548e-05,True,True
2437,0.0079612125863414,7.96121258634147e-06,True,True
2438,0.0104821991350638,1.0482199135063849e-05,True,True
2439,0.0146015485467873,1.4601548546787308e-05,True,True
2440,0.0065948357060781,6.594835706078163e-06,True,True
2441,0.0098081545901962,9.80815459019621e-06,True,True
2442,0.0206550203071265,2.065502030712659e-05,True,True
2443,0.0098994928313894,9.899492831389493e-06,True,True
2444,0.0109835287007656,1.09835287007656e-05,True,True
2445,0.0212620910929605,2.1262091092960524e-05,True,True
2446,0.0092425836996543,9.242583699654351e-06,True,True
2447,0.0080966997507426,8.096699750742605e-06,True,True
2448,0.0061222828596943,6.122282859694397e-06,True,True
2449,0.0175177670553094,1.7517767055309462e-05,True,True
2450,0.0073897250708304,7.389725070830445e-06,True,True
2451,0.0077486414343097,7.748641434309709e-06,True,True
2452,0.0128439116579457,1.2843911657945706e-05,True,True
2453,0.005692478630635,5.69247863063506e-06,True,True
2454,0.0182065738087086,1.820657380870864e-05,True,True
2455,0.0182163688860959,1.821636888609592e-05,True,True
2456,0.0111863297023451,1.118632970234516e-05,True,True
2457,0.0112696934205965,1.1269693420596508e-05,True,True
2458,0.0125060385991283,1.2506038599128309e-05,True,True
2459,0.0120601771483065,1.2060177148306532e-05,True,True
2460,0.006414155546555,6.414155546555033e-06,True,True
2461,0.0133660565781138,1.3366056578113834e-05,True,True
2462,0.0133587333911839,1.3358733391183962e-05,True,True
2463,0.0075587109560448,7.558710956044805e-06,True,True
2464,0.0128229309842663,1.282293098426632e-05,True,True
2465,0.0155207513505622,1.5520751350562276e-05,True,True
2466,0.0193875629790899,1.938756297908996e-05,True,True
2467,0.0171950334656737,1.7195033465673775e-05,True,True
2468,0.0143479219293228,1.4347921929322868e-05,True,True
2469,0.01420279211017,1.4202792110170078e-05,True,True
2470,0.0100278171440671,1.0027817144067129e-05,True,True
2471,0.0102199693517571,1.021996935175711e-05,True,True
2472,0.0094185789053077,9.418578905307724e-06,True,True
2473,0.0067472527798293,6.747252779829384e-06,True,True
2474,0.0168866156681418,1.6886615668141814e-05,True,True
2475,0.0134120438058738,1.3412043805873816e-05,True,True
2476,0.0100717275332368,1.0071727533236876e-05,True,True
2477,0.0100710332598802,1.007103325988027e-05,True,True
2478,0.0214865226190641,2.14865226190642e-05,True,True
2479,0.0190454247492029,1.90454247492029e-05,True,True
2480,0.0055754349449403,5.575434944940382e-06,True,True
2481,0.0109758537497968,1.0975853749796829e-05,True,True
2482,0.0135299309447506,1.3529930944750604e-05,True,True
2483,0.018480368186332,1.8480368186332093e-05,True,True
2484,0.0058907018149734,5.890701814973478e-06,True,True
2485,0.0103945496537113,1.0394549653711373e-05,True,True
2486,0.0061880224155052,6.188022415505208e-06,True,True
2487,0.0071326185977539,7.132618597753917e-06,True,True
2488,0.0438062156976497,4.380621569764975e-05,True,True
2489,0.0053805871622644,5.380587162264429e-06,True,True
2490,0.0057197051597997,5.719705159799701e-06,True,True
2491,0.0220686946562273,2.2068694656227376e-05,True,True
2492,0.0252429246932528,2.5242924693252832e-05,True,True
2493,0.0082567278486464,8.2567278486464e-06,True,True
2494,0.0188498626727336,1.884986267273368e-05,True,True
2495,0.0078204342331283,7.820434233128355e-06,True,True
2496,0.0208115411926216,2.081154119262168e-05,True,True
2497,0.013539930182323,1.3539930182323006e-05,True,True
2498,0.0163699924114518,1.6369992411451823e-05,True,True
2499,0.0170130424508683,1.701304245086835e-05,True,True
2500,0.0082752157647819,8.275215764781973e-06,True,True
2501,0.0283499291539438,2.83499291539438e-05,True,True
2502,0.010228695372867,1.0228695372867062e-05,True,True
2503,0.0054039617944059,5.403961794405929e-06,True,True
2504,0.0364949952362262,3.649499523622624e-05,True,True
2505,0.0182552594553362,1.825525945533625e-05,True,True
2506,0.0159216899782949,1.592168997829491e-05,True,True
2507,0.0118279983917549,1.182799839175496e-05,True,True
2508,0.0148369621838391,1.4836962183839162e-05,True,True
2509,0.0135068625348379,1.3506862534837996e-05,True,True
2510,0.0063021322758515,6.3021322758515405e-06,True,True
2511,0.0066918763604819,6.691876360481904e-06,True,True
2512,0.0138339239577049,1.383392395770499e-05,True,True
2513,0.0199053157063466,1.9905315706346604e-05,True,True
2514,0.0298917179537668,2.9891717953766844e-05,True,True
2515,0.0228321285103859,2.283212851038591e-05,True,True
2516,0.0077082670551557,7.708267055155777e-06,True,True
2517,0.0047837798870194,4.78377988701945e-06,True,True
2518,0.0133575197030865,1.3357519703086592e-05,True,True
2519,0.0180524463805059,1.8052446380505963e-05,True,True
2520,0.018275300978877,1.8275300978877093e-05,True,True
2521,0.0202389367076348,2.023893670763484e-05,True,True
2522,0.0127483413630833,1.274834136308332e-05,True,True
2523,0.0154827148150964,1.5482714815096463e-05,True,True
2524,0.0182432937416419,1.8243293741641967e-05,True,True
2525,0.0159940675143067,1.599406751430673e-05,True,True
2526,0.0132067972055514,1.3206797205551492e-05,True,True
2527,0.0102592116474023,1.0259211647402355e-05,True,True
2528,0.0136238238430258,1.3623823843025864e-05,True,True
2529,0.0189556515843104,1.8955651584310427e-05,True,True
2530,0.0087774496082029,8.777449608202969e-06,True,True
2531,0.0072344553717219,7.234455371721939e-06,True,True
2532,0.0051656436883949,5.165643688394982e-06,True,True
2533,0.0234009001038603,2.340090010386032e-05,True,True
2534,0.0186862959606082,1.868629596060821e-05,True,True
2535,0.0243914843661169,2.439148436611693e-05,True,True
2536,0.0216239972991884,2.1623997299188432e-05,True,True
2537,0.0118395333229735,1.183953332297355e-05,True,True
2538,0.0131476079732497,1.3147607973249708e-05,True,True
2539,0.0144367955473427,1.4436795547342789e-05,True,True
2540,0.0063962119708783,6.3962119708783095e-06,True,True
2541,0.0079239846369848,7.923984636984857e-06,True,True
2542,0.0135543378733329,1.3554337873332967e-05,True,True
2543,0.01198745298525,1.1987452985250022e-05,True,True
2544,0.006029227811804,6.029227811804046e-06,True,True
2545,0.0103363772345094,1.0336377234509444e-05,True,True
2546,0.0083192955818298,8.319295581829813e-06,True,True
2547,0.0078453785911596,7.845378591159674e-06,True,True
2548,0.0155734834666325,1.557348346663253e-05,True,True
2549,0.0065354367505686,6.535436750568686e-06,True,True
2550,0.0158245164729257,1.5824516472925702e-05,True,True
2551,0.0278044970566303,2.7804497056630312e-05,True,True
2552,0.0286443277090323,2.864432770903234e-05,True,True
2553,0.0174805246784544,1.7480524678454443e-05,True,True
2554,0.0058320428586918,5.832042858691843e-06,True,True
2555,0.0064789712024595,6.478971202459569e-06,True,True
2556,0.0330781995633045,3.307819956330454e-05,True,True
2557,0.0170345751419914,1.7034575141991443e-05,True,True
2558,0.0086731031672305,8.673103167230536e-06,True,True
2559,0.0081252530626732,8.125253062673243e-06,True,True
2560,0.010135292215698,1.0135292215698035e-05,True,True
2561,0.006816172692037,6.816172692037081e-06,True,True
2562,0.0081702283635645,8.170228363564588e-06,True,True
2563,0.0129785757400874,1.2978575740087406e-05,True,True
2564,0.0091218015573072,9.121801557307277e-06,True,True
2565,0.0092548416168422,9.254841616842285e-06,True,True
2566,0.0147388503274453,1.4738850327445336e-05,True,True
2567,0.018514758351232,1.8514758351232047e-05,True,True
2568,0.0096892005243137,9.689200524313734e-06,True,True
2569,0.0066211745163021,6.621174516302184e-06,True,True
2570,0.0179547141935502,1.7954714193550204e-05,True,True
2571,0.0187315845342277,1.8731584534227744e-05,True,True
2572,0.0086705422508156,8.670542250815652e-06,True,True
2573,0.0222512472213724,2.225124722137241e-05,True,True
2574,0.0166872832271319,1.6687283227131965e-05,True,True
2575,0.010695957999876,1.0695957999876026e-05,True,True
2576,0.0098549233448699,9.854923344869933e-06,True,True
2577,0.0260320543869024,2.603205438690249e-05,True,True
2578,0.0096543233590978,9.654323359097891e-06,True,True
2579,0.0112622912220717,1.126229122207174e-05,True,True
2580,0.012682936886929,1.268293688692905e-05,True,True
2581,0.010481609193782,1.0481609193782091e-05,True,True
2582,0.008164083058834,8.164083058834047e-06,True,True
2583,0.0168094586201415,1.6809458620141576e-05,True,True
2584,0.0184731149183213,1.847311491832136e-05,True,True
2585,0.005127296800051,5.127296800051027e-06,True,True
2586,0.013310625849457,1.331062584945708e-05,True,True
2587,0.00605019094259,6.050190942590038e-06,True,True
2588,0.0122012048815019,1.2201204881501993e-05,True,True
2589,0.0137846959326406,1.378469593264067e-05,True,True
2590,0.0086119004945208,8.611900494520804e-06,True,True
2591,0.0387790927206038,3.8779092720603855e-05,True,True
2592,0.0074108159929275,7.410815992927521e-06,True,True
2593,0.0224600852659833,2.246008526598331e-05,True,True
2594,0.0219359973796,2.1935997379600017e-05,True,True
2595,0.0066733472351654,6.6733472351654014e-06,True,True
2596,0.0078657042393905,7.865704239390551e-06,True,True
2597,0.0111646574980009,1.1164657498000984e-05,True,True
2598,0.0052986805543939,5.298680554393902e-06,True,True
2599,0.026503659657385,2.650365965738501e-05,True,True
2600,0.0180497466375734,1.804974663757342e-05,True,True
2601,0.0257414464851798,2.5741446485179872e-05,True,True
2602,0.0085783357864738,8.578335786473804e-06,True,True
2603,0.0093083567755786,9.308356775578622e-06,True,True
2604,0.0114908940201358,1.1490894020135885e-05,True,True
2605,0.0189296820858517,1.892968208585172e-05,True,True
2606,0.0166518139396819,1.6651813939681957e-05,True,True
2607,0.0116825976903821,1.1682597690382112e-05,True,True
2608,0.0121121215797237,1.2112121579723738e-05,True,True
2609,0.0076546327794991,7.654632779499156e-06,True,True
2610,0.0172028752681806,1.720287526818062e-05,True,True
2611,0.0206817924342138,2.0681792434213813e-05,True,True
2612,0.016192079635163,1.6192079635163017e-05,True,True
2613,0.010503495832867,1.0503495832867034e-05,True,True
2614,0.0082523973595096,8.252397359509602e-06,True,True
2615,0.009991018732972,9.991018732972055e-06,True,True
2616,0.0059109230052449,5.9109230052449305e-06,True,True
2617,0.0172792164802226,1.7279216480222635e-05,True,True
2618,0.0255951648280795,2.559516482807956e-05,True,True
2619,0.026559905125544,2.655990512554409e-05,True,True
2620,0.0085615222893032,8.561522289303293e-06,True,True
2621,0.0108535044042574,1.0853504404257489e-05,True,True
2622,0.0105477385965116,1.0547738596511606e-05,True,True
2623,0.0059798621421111,5.9798621421111165e-06,True,True
2624,0.0248821400213813,2.4882140021381364e-05,True,True
2625,0.0155232122786572,1.5523212278657248e-05,True,True
2626,0.0117602867968756,1.1760286796875652e-05,True,True
2627,0.0159196284738897,1.5919628473889773e-05,True,True
2628,0.0087645793957957,8.764579395795777e-06,True,True
2629,0.0066809505224799,6.680950522479964e-06,True,True
2630,0.0152801999241688,1.5280199924168823e-05,True,True
2631,0.015354191291996,1.535419129199606e-05,True,True
2632,0.0046710386354216,4.671038635421617e-06,True,True
2633,0.015572465753141,1.5572465753141007e-05,True,True
2634,0.0151738380017413,1.517383800174137e-05,True,True
2635,0.0185168972488048,1.851689724880484e-05,True,True
2636,0.0234941629385987,2.349416293859875e-05,True,True
2637,0.0107308318603421,1.0730831860342153e-05,True,True
2638,0.0122862237876907,1.2286223787690724e-05,True,True
2639,0.00696425124703,6.964251247030078e-06,True,True
2640,0.0085110524794137,8.511052479413775e-06,True,True
2641,0.0080282596483448,8.02825964834489e-06,True,True
2642,0.0171996927627154,1.719969276271548e-05,True,True
2643,0.0248625496668817,2.4862549666881703e-05,True,True
2644,0.0165071250077009,1.6507125007700927e-05,True,True
2645,0.0188877029881005,1.888770298810054e-05,True,True
2646,0.0186073358769052,1.860733587690523e-05,True,True
2647,0.0096726507665991,9.67265076659916e-06,True,True
2648,0.0185869533950924,1.858695339509244e-05,True,True
2649,0.009184368738423,9.184368738423065e-06,True,True
2650,0.0057670591180714,5.767059118071491e-06,True,True
2651,0.0055185482160426,5.518548216042662e-06,True,True
2652,0.0087071204981676,8.707120498167694e-06,True,True
2653,0.0081141877739604,8.114187773960483e-06,True,True
2654,0.0064991528978909,6.499152897890929e-06,True,True
2655,0.0221572571186082,2.215725711860825e-05,True,True
2656,0.0098576355209057,9.857635520905716e-06,True,True
2657,0.0120815731545379,1.2081573154537938e-05,True,True
2658,0.0088222361701731,8.822236170173144e-06,True,True
2659,0.0088228289396131,8.82282893961312e-06,True,True
2660,,,False,False
2661,0.0094936686408083,9.493668640808356e-06,True,True
2662,0.0169225097951161,1.6922509795116147e-05,True,True
2663,0.0109541285380094,1.095412853800944e-05,True,True
2664,0.0147599492322317,1.4759949232231795e-05,True,True
2665,0.0282958066759807,2.829580667598073e-05,True,True
2666,0.0123217215674503,1.232172156745033e-05,True,True
2667,0.0138131655614387,1.3813165561438733e-05,True,True
2668,0.0107705574363222,1.0770557436322244e-05,True,True
2669,0.0306363319395642,3.063633193956423e-05,True,True
2670,0.0053935755358023,5.393575535802362e-06,True,True
2671,0.0145693774692454,1.4569377469245426e-05,True,True
2672,0.0140103434292992,1.4010343429299225e-05,True,True
2673,0.0106688058189544,1.066880581895446e-05,True,True
2674,0.0129165180499246,1.2916518049924684e-05,True,True
2675,0.0088289212823592,8.82892128235921e-06,True,True
2676,0.0065261000977304,6.526100097730433e-06,True,True
2677,0.0198151186531507,1.9815118653150702e-05,True,True
2678,0.0098747713566459,9.874771356645922e-06,True,True
2679,0.0202468806578949,2.0246880657894982e-05,True,True
2680,0.0109238264511641,1.0923826451164191e-05,True,True
2681,0.0252260301618308,2.522603016183083e-05,True,True
2682,0.0112457074190794,1.124570741907943e-05,True,True
2683,0.0121555903930063,1.215559039300635e-05,True,True
2684,0.0119308004433664,1.193080044336649e-05,True,True
2685,0.0284815267019263,2.848152670192632e-05,True,True
2686,0.0105240096773379,1.0524009677337986e-05,True,True
2687,0.0078528314846045,7.852831484604561e-06,True,True
2688,0.0160993586880547,1.609935868805475e-05,True,True
2689,0.0170999508619149,1.709995086191496e-05,True,True
2690,0.0127192142807218,1.2719214280721855e-05,True,True
2691,0.0077100483263102,7.710048326310207e-06,True,True
2692,0.0295640626437541,2.956406264375412e-05,True,True
2693,0.0166485585744468,1.6648558574446815e-05,True,True
2694,0.0111166689016377,1.111666890163772e-05,True,True
2695,0.0115610678463772,1.1561067846377272e-05,True,True
2696,0.0093053081367217,9.30530813672179e-06,True,True
2697,0.0144879776974654,1.4487977697465472e-05,True,True
2698,0.0122214261225241,1.2221426122524114e-05,True,True
2699,0.0137214634218885,1.3721463421888586e-05,True,True
2700,0.0245313149778673,2.4531314977867325e-05,True,True
2701,0.0104140317980563,1.0414031798056347e-05,True,True
2702,0.0155308912678194,1.553089126781946e-05,True,True
2703,0.0083461770073541,8.346177007354147e-06,True,True
2704,0.0090396216619343,9.03962166193436e-06,True,True
2705,0.0072602820976589,7.260282097658944e-06,True,True
2706,0.0205445909763526,2.054459097635261e-05,True,True
2707,0.0151573694581205,1.5157369458120572e-05,True,True
2708,0.0293677660384785,2.936776603847852e-05,True,True
2709,0.0134383998730453,1.343839987304536e-05,True,True
2710,0.0128916883407301,1.289168834073014e-05,True,True
2711,0.0152631987354572,1.5263198735457225e-05,True,True
2712,0.0151095519091715,1.5109551909171516e-05,True,True
2713,0.0197041804548341,1.970418045483419e-05,True,True
2714,0.008790536222786,8.790536222786043e-06,True,True
2715,0.0144612214534047,1.446122145340479e-05,True,True
2716,0.0081219691559763,8.121969155976372e-06,True,True
2717,0.0131142493749118,1.3114249374911873e-05,True,True
2718,0.0083219835724127,8.321983572412792e-06,True,True
2719,0.007330188928633,7.330188928633051e-06,True,True
2720,0.0061825301280808,6.1825301280808736e-06,True,True
2721,0.0099162067771236,9.91620677712366e-06,True,True
2722,0.0180506559282104,1.805065592821044e-05,True,True
2723,0.023280148041831,2.3280148041831043e-05,True,True
2724,0.0172440223453302,1.7244022345330264e-05,True,True
2725,0.0164178039522245,1.6417803952224565e-05,True,True
2726,0.0112208576292932,1.1220857629293218e-05,True,True
2727,0.0371010946226137,3.710109462261371e-05,True,True
2728,0.0311758335959477,3.117583359594771e-05,True,True
2729,0.0214877629288705,2.148776292887056e-05,True,True
2730,0.0068607251671648,6.86072516716484e-06,True,True
2731,0.013242458898144,1.3242458898144056e-05,True,True
2732,0.0131997560303681,1.3199756030368162e-05,True,True
2733,0.0122858201167437,1.228582011674376e-05,True,True
2734,0.0126958118530112,1.2695811853011294e-05,True,True
2735,0.0076789439867198,7.678943986719856e-06,True,True
2736,0.0078406321694523,7.840632169452348e-06,True,True
2737,0.0119201591111432,1.192015911114325e-05,True,True
2738,0.0118913160476312,1.189131604763122e-05,True,True
2739,0.024356207109748,2.4356207109748048e-05,True,True
2740,0.0055444385303654,5.544438530365496e-06,True,True
2741,0.0081345831756148,8.134583175614882e-06,True,True
