config_id,flight_ok,can_liftoff,rpm_launch,mass_kg,inertia_kg_m2,blade_planform_m2,frontal_area_drag_m2,T_static_N,Q_static_Nm,Pshaft_static_W,T_over_W,h_max_m,flight_time_s,hover_time_s,v_max_m_s,v_impact_m_s,rpm_at_impact
980,True,True,6500.0,0.02437051,4.363467119892177e-05,0.006260999999999999,0.001545517610532662,0.4716,0.004876,3.31899,1.97261,4.14768224,4.13243832,0.6649026,2.16546553,-8.27760624,3910.58767206
981,True,True,6500.0,0.02312625,5.06719336636738e-05,0.0071568,0.0017256869636044577,0.9376,0.01217,8.28386,4.13279,8.48635549,5.11503549,0.49250782,4.27029159,-10.58309618,2347.48575403
982,True,True,6500.0,0.00624225,2.4976261860324585e-05,0.0020685,0.001479616437290612,0.2916,0.002673,1.81945,4.76187,12.54993194,9.20852496,3.46803405,3.5455959,-7.76607265,2336.05305954
983,True,True,6500.0,0.00774081,1.9561364529069525e-05,0.0023422499999999997,0.0012887698693039428,0.3592,0.003301,2.24692,4.73022,9.76556611,6.54680738,1.03051606,4.11499298,-8.81336918,2332.27017908
984,True,True,6500.0,0.01452598,2.7543873935196207e-05,0.005514000000000001,0.0014181598693039426,0.4097,0.004386,2.98546,2.87509,3.77872609,3.60298156,0.47439705,2.62363495,-7.64334376,3186.08345038
985,True,True,6500.0,0.0277783,7.429621777878851e-05,0.007274999999999999,0.0018902233308000398,1.37,0.01601,10.89766,5.02743,13.94642346,6.81185448,0.60507237,5.59124673,-12.42620491,2121.33702065
986,False,False,6500.0,0.01298454,4.1680589838485184e-05,0.0029514,0.0016638688166762537,,,,,,,,,,
987,True,True,6500.0,0.00770522,2.2983730092443136e-05,0.0028199999999999996,0.0013881307136044579,0.1591,0.003516,2.39327,2.10483,1.17971029,2.16935586,0.33910117,1.24515006,-4.48629009,3918.27224516
988,True,True,6500.0,0.01690715,3.4912200925066746e-05,0.0041800000000000006,0.001712386241976959,0.3964,0.003582,2.43819,2.38998,8.12251875,5.87432053,0.95311948,3.14977456,-9.81395891,3459.6675713
989,True,True,6500.0,0.02649292,5.6003320061567966e-05,0.0065014999999999995,0.0017586205929901,0.2914,0.004669,3.17809,1.12122,0.07657435,0.85905311,0.29841389,0.15806038,-1.22361768,5859.89428869
990,True,True,6500.0,0.00913858,2.0750999653356467e-05,0.0039456000000000005,0.0014972209986895833,0.4369,0.006814,4.63814,4.87343,2.80956491,2.33795255,0.26396238,3.54921315,-6.4090715,2146.10537829
991,True,True,6500.0,0.0066338,1.901859001235385e-05,0.0020712,0.0014895564811470197,0.2101,0.002123,1.44508,3.22845,9.99936496,7.60617199,2.72121929,3.09062122,-7.85479879,2850.81209242
992,True,True,6500.0,0.00986893,2.967093557900461e-05,0.0030732000000000003,0.0016229797048331741,0.1244,0.06845,46.59244,1.28494,0.0017486,0.08463809,0.02243543,0.03748491,-0.18520486,4961.37204792
993,True,True,6500.0,0.01186578,3.02507639992628e-05,0.004077600000000001,0.001718970351761378,0.3369,0.003786,2.57705,2.89425,6.75633473,5.6501172,0.76919745,2.77497323,-8.58073485,3091.83145391
994,True,True,6500.0,0.01748995,3.3083339414541416e-05,0.0043820000000000005,0.0014539123693039428,0.5417,0.005155,3.5089,3.15719,9.42967206,5.88243071,0.73560822,3.86506194,-10.68852593,2836.6524761
995,True,True,6500.0,0.0144442,3.4534865570650174e-05,0.00552,0.0016320229723757389,0.3398,0.01399,9.52269,2.39806,0.87450341,1.417503,0.23784097,1.43227312,-4.00806106,3097.80628503
996,True,True,6500.0,0.01561607,4.303538482429076e-05,0.0043536,0.0014576451872906119,0.7251,0.006422,4.37132,4.73323,13.26479625,8.02552823,0.68775255,4.41579153,-11.25066401,2372.10816033
997,True,True,6500.0,0.00530467,1.2815971379909887e-05,0.0017639999999999995,0.0012028642662321482,0.2499,0.002122,1.4444,4.80218,13.59247477,8.42354948,3.24262613,4.20769861,-7.9499771,2169.25520139
998,True,True,6500.0,0.01643656,3.083422332966711e-05,0.00453,0.001625403016232148,0.2475,0.002548,1.73437,1.53495,1.72171408,2.85142785,0.59641777,1.23316941,-5.49414085,4686.84673207
999,True,True,6500.0,0.00716687,2.2588612588336565e-05,0.0027279999999999995,0.0015752369636044578,0.1675,0.001782,1.21297,2.38241,3.09307872,4.08276011,0.43917415,1.84845411,-6.30409855,3770.65215887
1000,True,True,6500.0,0.00640953,2.4055034786070454e-05,0.002019,0.0014510149460618955,0.3289,0.002858,1.94538,5.23081,15.56413383,10.09775468,4.16962161,4.11444321,-7.98494115,2150.98842827
1001,True,True,6500.0,0.00661215,1.7118879203848994e-05,0.00298875,0.0014479536193039429,0.4212,0.004205,2.86225,6.49347,10.96189615,6.73343013,1.93441674,4.67471901,-7.99202406,1791.59543305
1002,True,True,6500.0,0.02862552,7.558491157988257e-05,0.0087561,0.002039348334218816,1.087,0.01456,9.91068,3.87086,10.00443204,5.56375972,0.618209,4.6620896,-11.23188155,2479.07341539
1003,True,True,6500.0,0.01323821,2.9141008898190613e-05,0.0034492000000000004,0.0014862834185128556,0.4679,0.00771,5.24803,3.60292,3.64927974,2.7252128,0.40504132,3.59953551,-7.41758867,2476.45210974
1004,False,False,6500.0,0.00550875,1.3277562469768602e-05,0.0019905,0.0011719493868465063,,,,,,,,,,
1005,True,True,6500.0,0.01762882,4.285086010865946e-05,0.00440475,0.0015367993429900998,0.2398,0.0072,4.90088,1.38662,0.31245323,1.1857594,0.29397356,0.51209963,-2.45340355,4880.74188215
1006,True,True,6500.0,0.03298975,6.251950037022091e-05,0.007326000000000001,0.0018483787399183036,0.4133,0.004268,2.90514,1.27708,0.71107335,2.13423713,0.54961578,0.62937398,-3.68556286,5333.63051351
1007,True,True,6500.0,0.01136958,2.7246697904774864e-05,0.0039765,0.0016922623693039428,0.1261,0.002422,1.6486,1.13058,0.07618185,0.85369455,0.25591973,0.15690457,-1.21790858,5837.87413537
1008,True,True,6500.0,0.02844695,6.808736142891402e-05,0.007427,0.0017755875666762538,1.063,0.04704,32.01911,3.80915,1.03185402,1.24471024,0.17335253,2.24190837,-4.40355223,2054.75161868
1009,True,False,6500.0,0.01380545,2.5504140335415128e-05,0.0036,0.0014323755162321482,0.1313,0.001662,1.13129,0.96949,0.0,0.0,0.0,0.0,0.0,6500.0
1010,True,True,6500.0,0.00963227,2.984708127122177e-05,0.003588,0.001411080713604458,0.6778,0.01206,8.20898,7.17305,3.15146252,2.25558484,0.22109814,4.73835908,-6.78503728,1733.29147404
1011,True,True,6500.0,0.00663037,1.5892655677320326e-05,0.002357,0.0013106818868465063,0.2713,0.00246,1.67447,4.17103,11.155758,7.42824191,2.37648524,3.80300123,-8.359652,2389.86847111
1012,False,False,6500.0,0.01900207,5.203175606352784e-05,0.006252,0.0018573126872906119,,,,,,,,,,
1013,False,False,6500.0,0.0078506,2.9916999566599728e-05,0.00360225,0.00166979530790497,,,,,,,,,,
1014,True,True,6500.0,0.01357027,2.841482686896553e-05,0.0031680000000000002,0.0014501214811470198,0.2375,0.002641,1.79767,1.78405,1.61382052,2.51813152,0.47466947,1.416264,-5.31538042,4321.82135246
1015,True,True,6500.0,0.01956067,5.249865386821551e-05,0.005124,0.0016694415579049699,0.3879,0.004436,3.01949,2.02147,3.14194185,3.87713663,0.5086516,1.81915108,-7.19277793,4063.37359694
1016,False,False,6500.0,0.01186481,2.0539103461238997e-05,0.0032459999999999998,0.0012230467662321482,,,,,,,,,,
1017,True,True,6500.0,0.00800586,2.2124973292754392e-05,0.0025717500000000003,0.0013730218429901,0.3252,0.002862,1.9481,4.1407,11.85558497,8.0369536,2.34665304,3.70188614,-8.91154286,2521.8263458
1018,True,True,6500.0,0.00706418,1.5799741617683577e-05,0.002688,0.001207780516232148,0.3328,0.003031,2.06314,4.80234,8.60277125,5.97134682,0.69584409,4.05822937,-8.5689269,2295.12505236
1019,True,True,6500.0,0.03231836,8.903212695644834e-05,0.00698,0.002186978334218816,1.047,0.01187,8.07965,3.30239,12.13316618,5.79538271,0.90369638,5.32259398,-11.99994548,2666.08170038
1020,True,True,6500.0,0.02120206,5.845697741800735e-05,0.008328600000000002,0.0018102539777282436,1.148,0.01333,9.07344,5.51944,9.04564187,5.44731142,0.41019018,4.96627522,-10.50241189,2129.35749057
1021,True,True,6500.0,0.01358212,2.496052791635804e-05,0.005832,0.0013185255162321483,0.3924,0.02228,15.16551,2.94505,0.49448537,0.90662053,0.14906022,1.34872748,-3.06507686,2328.94446482
1022,True,True,6500.0,0.00447425,1.2577169212607022e-05,0.0016178999999999998,0.0012319233780752254,0.1992,0.001538,1.04688,4.53837,10.30972356,8.12180475,2.80154474,3.48584023,-7.19221942,2455.3462197
1023,True,True,6500.0,0.01536069,3.509560843757616e-05,0.005652000000000001,0.0016366542223757389,0.2102,0.01017,6.9225,1.39493,0.14210279,0.75892554,0.17854082,0.36771496,-1.6612669,4750.48417233
1024,True,True,6500.0,0.01595032,4.2553870278758425e-05,0.005349,0.0017800800879243985,0.6829,0.008523,5.80142,4.36434,10.33091238,6.17976938,0.78536081,4.31649673,-10.14272867,2339.63799172
1025,True,True,6500.0,0.00807313,1.659789014801007e-05,0.003185,0.0012890280162321482,0.1803,0.01184,8.05923,2.27659,0.30749503,0.79198244,0.15933935,0.89456779,-2.41614882,2990.57525659
1026,False,False,6500.0,0.01170966,3.562860742697534e-05,0.0046944,0.0017158801187672828,,,,,,,,,,
1027,True,True,6500.0,0.00531487,1.689581098051267e-05,0.0018264000000000002,0.0012853162399183036,0.4383,0.004454,3.03174,8.4064,13.67348336,6.60899536,1.78334446,7.50660123,-7.7141881,1462.99280042
1028,True,True,6500.0,0.01138372,4.004863537819204e-05,0.004043,0.0017653278675320912,0.9221,0.009715,6.61279,8.25705,10.2813791,6.1796151,0.36750301,5.75070944,-9.10704258,1733.25640249
1029,True,False,6500.0,0.01924566,3.9412015799238045e-05,0.0052875000000000005,0.0016565098693039427,0.1848,0.002131,1.45053,0.97881,0.0,0.0,0.0,0.0,0.0,6500.0
1030,True,True,6500.0,0.02556283,7.874938942262112e-05,0.005534,0.002018161075447535,0.8441,0.008226,5.59926,3.36601,19.65240393,9.5157114,2.4132973,4.94023606,-12.71343768,2753.23754252
1031,True,True,6500.0,0.00833335,3.166551555260952e-05,0.0026469,0.0016057665579049698,0.3302,0.004108,2.79623,4.03914,3.89593959,3.40368296,0.34225834,3.25780202,-6.93434365,2656.42545503
1032,True,True,6500.0,0.01504372,3.400130797969005e-05,0.0044678999999999995,0.0017849463817808052,0.5235,0.009183,6.25067,3.54726,7.33216691,4.2249947,0.66219743,4.57448177,-9.20410435,2322.42727943
1033,True,True,6500.0,0.01795832,3.576136839795931e-05,0.005458750000000002,0.001493587851761378,0.8228,0.008963,6.10092,4.67046,6.57822225,4.24541342,0.38376428,4.57757737,-9.55555506,2278.28094798
1034,False,False,6500.0,0.00784561,2.960725500105718e-05,0.0040548,0.0016376001872906117,,,,,,,,,,
1035,True,True,6500.0,0.00997988,3.482468668051911e-05,0.0036303999999999998,0.001655735187290612,0.7038,0.006986,4.75522,7.18878,20.97905528,10.32292336,3.89577677,5.64941794,-9.32499496,1632.70643813
1036,True,True,6500.0,0.02887061,7.433597158987558e-05,0.007247700000000001,0.00186471155790497,0.3988,0.009394,6.39429,1.40809,0.48451056,1.51854876,0.39633432,0.63172315,-3.05097519,4913.02916387
1037,True,True,6500.0,0.02681875,7.165719780437643e-05,0.009783000000000002,0.00181801655790497,0.9819,0.01102,7.50108,3.73216,10.25000088,6.54180462,0.58915288,3.91735562,-11.4269296,2674.34588158
1038,True,True,6500.0,0.03122419,0.0001013096306644,0.007390000000000001,0.0024553267573359364,0.7269,0.006949,4.73003,2.37309,9.37682383,7.4113739,0.91602756,2.89623217,-10.79842943,3688.03890977
1039,True,True,6500.0,0.0158244,4.395046728137452e-05,0.0058464,0.001876774463604458,0.7176,0.00912,6.20779,4.6226,10.70787483,6.21787634,0.89131103,4.48751406,-10.02954544,2216.14503924
1040,True,True,6500.0,0.01656107,3.8330563177253605e-05,0.005615000000000002,0.001584712851761378,0.6021,0.006457,4.39514,3.70605,5.36740176,4.07678758,0.39805719,3.5635844,-8.71782037,2730.23224424
1041,True,True,6500.0,0.0075925,2.367928213607655e-05,0.002979,0.001514873334218816,0.183,0.002065,1.4056,2.45696,3.5551094,4.46223823,0.49244028,1.87309287,-6.70199996,3654.84471073
1042,True,True,6500.0,0.00818014,1.6600683155814782e-05,0.0033637499999999996,0.0012790318868465063,0.1596,0.00649,4.4176,1.98886,0.41742893,1.05082786,0.22111247,0.88406084,-2.80002345,3637.41568904
1043,True,True,6500.0,0.01009221,2.712827437385508e-05,0.0038782500000000006,0.0014981441017613778,0.6311,0.01357,9.23681,6.37445,1.91849223,1.56673461,0.19621867,3.93946129,-5.59107169,1478.55783655
1044,True,True,6500.0,0.01236107,3.250351099428323e-05,0.0030600000000000002,0.0015243676105326617,0.1886,0.00163,1.10951,1.55531,2.74094001,4.58836344,0.74676402,1.2221575,-6.57240417,4844.89029769
1045,True,True,6500.0,0.01014956,3.209824556181954e-05,0.004236,0.001697585187290612,0.1963,0.00628,4.27466,1.97153,0.7368074,1.61243774,0.27583332,1.018008,-3.64960652,3969.31628163
1046,True,True,6500.0,0.01808083,3.2511424516396585e-05,0.0050556,0.0015546746280752253,0.6354,0.006545,4.45504,3.58228,10.56951819,5.43556293,0.69917993,4.98632477,-10.9349925,2377.85789479
1047,True,True,6500.0,0.02434678,4.9479971032882925e-05,0.006635,0.0017600073083167032,0.3389,0.01239,8.43361,1.41893,0.25014343,0.98021656,0.21077984,0.50733003,-2.20191789,4641.28259587
1048,True,True,6500.0,0.01226914,3.736837198853037e-05,0.004913999999999999,0.001822583575447535,0.2114,0.004027,2.74109,1.75639,1.10301685,2.32302288,0.3381949,1.02771467,-4.40668135,4421.7376277
1049,True,True,6500.0,0.02931536,7.476078807697226e-05,0.0071625000000000005,0.0018872947048331741,0.4205,0.005838,3.9738,1.46218,1.35906952,2.73896456,0.57275352,0.99174347,-5.01528049,4899.22699483
1050,True,True,6500.0,0.01633771,5.0771178541001217e-05,0.0057175,0.0018598063166762537,0.5233,0.006352,4.32367,3.26506,8.19341148,6.30239918,0.79201922,3.11657945,-9.5660807,2946.92767579
1051,True,True,6500.0,0.02007139,5.658929309899652e-05,0.0068454,0.0018923040579049701,0.3314,0.006386,4.34681,1.68308,1.25547683,2.43937764,0.48570109,1.08099066,-4.77162244,4464.04392244
1052,True,True,6500.0,0.02050455,5.405212480919625e-05,0.004689,0.0016994446246564477,0.3891,0.004583,3.11955,1.93438,3.66399537,4.16375238,0.58268157,1.93071736,-7.68093258,4126.5843881
1053,True,True,6500.0,0.02277828,5.520126132031487e-05,0.006959400000000001,0.0018728297048331741,0.7959,0.008461,5.75922,3.56179,7.51656072,5.06430452,0.56777939,3.9226252,-10.00417068,2759.68357286
1054,True,True,6500.0,0.02953559,7.059315493104135e-05,0.006458749999999999,0.002188246451002669,1.026,0.01232,8.38596,3.54106,12.21516251,6.07567967,0.78525798,5.24815318,-11.76758974,2556.2652125
1055,True,True,6500.0,0.01898134,3.497997791446109e-05,0.004032,0.0015814155162321483,0.2754,0.002645,1.80039,1.479,1.80011488,3.11777712,0.59577699,1.15148502,-5.65492324,4829.42912167
1056,True,True,6500.0,0.01705687,4.4942264352827705e-05,0.0038892,0.001518180713604458,0.4597,0.003868,2.63286,2.7473,10.87518949,7.66942732,0.99486492,3.28571508,-10.91772181,3311.47176158
1057,True,True,6500.0,0.02381242,5.803737454547947e-05,0.006567999999999999,0.001796130713604458,0.4286,0.004768,3.24547,1.83476,3.21131391,4.09344485,0.5643783,1.68640309,-7.33188942,4280.21459485
1058,True,True,6500.0,0.00750384,2.399042320552145e-05,0.0038375999999999996,0.0016042283342188161,0.9469,0.01235,8.40638,12.86327,15.37715598,7.12910107,2.15692942,7.29870856,-8.20333519,859.53716371
1059,True,True,6500.0,0.01345127,2.3458448318984e-05,0.004416,0.001296790516232148,0.1759,0.002685,1.82762,1.33301,0.356055,1.40113905,0.30723704,0.49244224,-2.61279515,5160.08942878
1060,False,False,6500.0,0.00676026,1.6546871205444002e-05,0.002496,0.0014461324919769589,,,,,,,,,,
1061,True,True,6500.0,0.00513303,2.023941372379341e-05,0.0022979999999999997,0.0013650123254475349,0.704,0.007752,5.27662,13.98073,22.15979517,10.21731325,4.06273873,7.52482153,-7.398207,722.0371015
1062,True,False,6500.0,0.00921324,1.7560546838034098e-05,0.0039900000000000005,0.0013526805162321482,0.05169,0.01195,8.13411,0.57191,0.0,0.0,0.0,0.0,0.0,6500.0
1063,True,True,6500.0,0.02501728,7.434369891146862e-05,0.006633999999999999,0.0018714938166762536,0.494,0.01201,8.17495,2.01288,1.92260017,2.53402869,0.42523477,1.66869377,-5.85586212,3797.76481001
1064,True,True,6500.0,0.01245648,3.9365744969939984e-05,0.004452,0.001520832928519331,0.4977,0.006744,4.5905,4.0729,3.372162,3.30543327,0.28296764,2.89770391,-7.12601078,2723.9195447
1065,True,True,6500.0,0.02387151,6.28031768629195e-05,0.0061582500000000005,0.00176884530790497,0.894,0.009131,6.21527,3.81758,9.18287357,5.84736305,0.51426676,4.16145656,-10.8603213,2665.51015754
1066,True,True,6500.0,0.0095369,2.842292659159919e-05,0.0027566999999999995,0.0015964583342188159,0.2057,0.002059,1.40152,2.19866,3.8425604,4.3745855,0.58763447,2.04430601,-7.10080573,3888.57058911
1067,True,True,6500.0,0.01044514,3.216583635069357e-05,0.0035459999999999997,0.0015692641785193307,0.3147,0.003469,2.36127,3.07124,4.02661416,4.38256089,0.38995139,2.33624228,-7.35009345,3234.32714502
1068,True,True,6500.0,0.01267778,2.7443791155527367e-05,0.004426000000000001,0.0014435512399183037,0.6747,0.01052,7.16074,5.42498,2.59710419,2.06355426,0.19563494,3.93718576,-6.48283285,1941.77084058
1069,True,True,6500.0,0.03330471,0.000107099722044,0.008976,0.00258284083080004,1.735,0.0228,15.51947,5.31037,22.25336665,8.7914942,2.0504668,6.70247882,-13.01536646,1913.01842046
1070,True,True,6500.0,0.02181108,5.273308032329099e-05,0.007243199999999999,0.0017103869636044579,0.9975,0.01267,8.6242,4.66194,11.97600713,6.16911063,0.673653,5.03297087,-11.54538954,2137.40986471
1071,False,False,6500.0,0.00981163,2.4642869828702144e-05,0.0034400000000000003,0.001556379222375739,,,,,,,,,,
1072,True,True,6500.0,0.00800144,1.6193369517627636e-05,0.00294,0.001237795516232148,0.2139,0.006852,4.66401,2.72504,0.90859052,1.39068347,0.23262117,1.60173806,-4.02991466,2913.55963156
1073,True,True,6500.0,0.00668953,1.7018051622098894e-05,0.003501,0.0014130523693039426,0.1722,0.002826,1.9236,2.62403,2.05711137,2.78818366,0.38029226,1.76437822,-5.52711614,3378.57635576
1074,False,False,6500.0,0.0064328,1.516144623404676e-05,0.0025599999999999998,0.001216060516232148,,,,,,,,,,
1075,True,True,6500.0,0.01675875,3.505725113039145e-05,0.004762500000000001,0.0015576074899183038,0.5463,0.005496,3.74101,3.32293,8.02856897,5.15295496,0.55784246,3.97700356,-9.96712578,2771.24394567
1076,True,True,6500.0,0.00978732,3.3988832544829e-05,0.00348,0.001589712928519331,0.2073,0.003933,2.67711,2.15907,1.73758287,2.91255757,0.41144574,1.3605885,-5.32525968,3924.15702039
1077,True,True,6500.0,0.00713379,2.727509348412277e-05,0.0030640000000000003,0.0015538379285193308,0.4871,0.004767,3.24479,6.96031,13.47692647,8.94084916,3.11946849,4.32240284,-8.09737966,1845.82523978
1078,True,True,6500.0,0.02347495,4.852308655898863e-05,0.0067399999999999995,0.0015515455929900998,0.6809,0.02423,16.49284,2.95672,1.21755568,1.48884384,0.23951934,2.02386277,-4.75802054,2538.87354648
1079,False,False,6500.0,0.00713456,1.7356471067769818e-05,0.0029832,0.0012874946280752252,,,,,,,,,,
1080,True,True,6500.0,0.01331601,3.072808903308805e-05,0.0037575000000000004,0.001406944222375739,0.5703,0.004935,3.35915,4.36576,11.99173467,7.26733395,0.73903798,4.36006766,-10.62141936,2426.77679678
1081,True,True,6500.0,0.01370277,2.6618550449495167e-05,0.0025709999999999995,0.001426984991976959,0.3418,0.003655,2.48788,2.5427,8.04808188,5.40451555,0.87630146,3.42885283,-9.72740411,3161.00187638
1082,True,True,6500.0,0.01405965,3.739890887386188e-05,0.0035595,0.001615324825447535,0.2738,0.002606,1.77385,1.98513,3.79622067,4.47523973,0.65731936,1.88748825,-7.50466613,4123.66302842
1083,True,True,6500.0,0.012156,4.216480429156206e-05,0.0038719999999999996,0.0017589651872906118,0.7299,0.007727,5.2596,6.12074,15.62460507,8.16976419,2.20493182,5.46308714,-9.78992525,1850.58995418
1084,True,True,6500.0,0.00477535,1.2999751293459928e-05,0.0015509999999999999,0.0012083468868465063,0.1531,0.001216,0.8277,3.26814,10.06845083,8.22203517,3.05466415,2.93721207,-7.46215177,2940.08057688
1085,True,False,6500.0,0.01173286,2.5495109610179896e-05,0.0038844000000000005,0.00133002398114702,0.0818,0.009335,6.35413,0.71069,0.0,0.0,0.0,0.0,0.0,6500.0
1086,True,True,6500.0,0.00904262,2.8424416195761703e-05,0.0038039999999999992,0.001762369704833174,0.3113,0.004103,2.79282,3.50926,3.99015941,3.68807781,0.40635356,2.86670485,-6.9649266,2823.21061134
1087,True,True,6500.0,0.00759518,2.01813191614554e-05,0.0026896000000000003,0.0013344309986895835,0.3979,0.003945,2.68528,5.34031,15.11982839,8.44769546,2.90544489,4.74171269,-8.97560874,1965.7113773
1088,True,True,6500.0,0.00776929,3.0967542902212014e-05,0.0032568,0.00142959905790497,0.6429,0.006263,4.26309,8.43516,13.98022358,8.44129085,2.13294447,5.4026472,-8.75546879,1699.84481829
1089,True,True,6500.0,0.01467491,5.500547147320457e-05,0.0042008,0.0020544265661395942,1.135,0.01324,9.01218,7.88409,8.4946083,5.00467983,0.27613066,6.32617701,-9.11365545,1797.95023124
1090,True,True,6500.0,0.01096076,2.4179137432859814e-05,0.003611,0.0014561823693039428,0.6682,0.007039,4.7913,6.21437,12.82644121,6.4879648,1.11342561,5.69982216,-9.92810514,1767.72530579
1091,True,True,6500.0,0.01310964,2.550190592917136e-05,0.004854000000000001,0.0015824505162321482,0.2379,0.00965,6.56855,1.84984,0.49488595,1.13782478,0.23218578,0.93837294,-3.05436488,3646.05594639
1092,True,True,6500.0,0.01821524,3.755615521326716e-05,0.00326925,0.0013780801105326619,0.3483,0.003217,2.18974,1.94917,5.58061223,4.97383483,0.73657263,2.4362816,-9.13779707,3984.35787387
1093,True,True,6500.0,0.00771885,2.04805433976002e-05,0.0033780000000000004,0.0016695514510026684,0.9213,0.0113,7.69167,12.16689,4.58718009,2.85928013,0.16088006,7.1232137,-7.04533814,1292.37307356
1094,True,True,6500.0,0.01671834,3.241934835910125e-05,0.004933800000000001,0.0016419518868465062,0.4964,0.005253,3.5756,3.0267,8.73573269,5.63853284,0.86083698,3.66601059,-10.07949125,2856.11314888
1095,True,True,6500.0,0.01623493,4.004975258131393e-05,0.004755000000000001,0.0016752479723757389,0.3894,0.004362,2.96912,2.44499,5.80932594,5.11817717,0.67367516,2.62123618,-8.84265499,3504.66013917
1096,True,True,6500.0,0.01304702,2.9300582744099816e-05,0.0035354999999999996,0.0013052518429900997,0.4642,0.004822,3.28223,3.62681,3.60890824,3.14732436,0.33051671,3.20183334,-7.48779498,2835.47030589
1097,True,True,6500.0,0.01398731,3.274938878135803e-05,0.0036225000000000007,0.0013698942223757389,0.6794,0.006558,4.46389,4.95134,13.03869991,7.02334764,0.7012044,5.04451293,-11.04837574,2155.70234422
1098,False,False,6500.0,0.01023566,3.076234992882585e-05,0.004120199999999999,0.001707180834218816,,,,,,,,,,
1099,True,True,6500.0,0.00958828,3.251170381717706e-05,0.004224,0.001538052928519331,0.5982,0.006165,4.19638,6.3597,5.00336685,4.23941768,0.23180289,3.88885697,-7.74534677,2164.30272111
1100,True,True,6500.0,0.00813502,2.077362301657464e-05,0.0035400000000000006,0.00136199023114702,0.5524,0.00548,3.73012,6.92191,8.08446998,5.5119313,0.36550886,4.56959406,-8.53996645,1869.92178507
1101,False,False,6500.0,0.00877504,2.7884807087891368e-05,0.002367,0.0015625749481205482,,,,,,,,,,
1102,True,True,6500.0,0.01718842,3.298120842914912e-05,0.004269600000000001,0.0013065559986895833,0.2842,0.004129,2.81052,1.68546,1.16639296,2.14982947,0.45553797,1.15315494,-4.64439558,4394.84040756
1103,True,True,6500.0,0.00945444,2.780604426779849e-05,0.0026915999999999997,0.001407255713604458,0.4988,0.004484,3.05216,5.37801,13.34899253,7.78076777,1.73471408,4.83566046,-9.54445877,2118.15218245
1104,True,True,6500.0,0.00559007,1.6589511124595935e-05,0.0021465,0.0014273217223757387,0.2522,0.002274,1.54786,4.59895,3.15335626,3.25463625,0.27054607,3.10544952,-6.14452296,2636.85714138
1105,False,False,6500.0,0.01388466,3.33461614489648e-05,0.0038484,0.0016030223391595901,,,,,,,,,,
1106,True,True,6500.0,0.0131947,2.5922439804300807e-05,0.0040608,0.0013333159986895834,0.4171,0.004372,2.97593,3.22234,7.52365707,5.29248348,0.59467319,3.43356446,-9.61059529,2832.70136749
1107,True,True,6500.0,0.01508297,2.6204999093877493e-05,0.004454999999999999,0.0014560607574608643,0.2312,0.002587,1.76092,1.56254,1.33057869,2.5459803,0.4690208,1.06526879,-4.89606502,4649.56524093
1108,True,True,6500.0,0.02868924,7.338485933211103e-05,0.006224,0.0018500624460618957,1.016,0.02177,14.81837,3.60999,3.79864966,2.56442827,0.34071867,3.96362231,-7.96730915,2311.55340036
1109,True,True,6500.0,0.01467432,3.298260493305148e-05,0.00290175,0.0014471023693039427,0.1844,0.00234,1.59279,1.28096,0.67920746,2.08835642,0.54439057,0.61633588,-3.56964442,5322.90704727
1110,True,True,6500.0,0.01316999,3.583007638995523e-05,0.0041835,0.001486163575447535,0.3197,0.006367,4.33388,2.4745,1.75190216,2.36446183,0.30804438,1.77530242,-5.49316512,3475.71892813
1111,True,True,6500.0,0.01993479,3.864645235996652e-05,0.004986250000000001,0.0015058613605326617,0.5207,0.005518,3.75598,2.66261,5.52033539,3.99122688,0.50390417,3.4727958,-9.10277647,3155.03393177
1112,True,True,6500.0,0.00818773,2.3155779373213388e-05,0.004496999999999999,0.0015088317223757388,0.5826,0.007349,5.00231,7.25334,9.97251382,6.0579787,1.19552381,4.77350989,-8.50712974,1692.2613293
1113,True,False,6500.0,0.02770386,5.221199816719191e-05,0.006562500000000001,0.0017023801105326619,0.1607,0.02189,14.90005,0.5913,0.0,0.0,0.0,0.0,0.0,6500.0
1114,True,True,6500.0,0.01604833,3.4820217868031574e-05,0.0051768000000000005,0.001418257851761378,0.5668,0.005421,3.68996,3.60024,10.56668581,6.85353954,0.76740571,3.73808156,-10.86027334,2695.63013916
1115,True,True,6500.0,0.00595698,2.1027972927323728e-05,0.001848,0.001425424463604458,0.2457,0.002561,1.74322,4.20446,12.3463671,8.38782156,3.31401106,3.71719754,-7.72740891,2398.22339523
1116,True,True,6500.0,0.00678408,2.3311256807675685e-05,0.0029215999999999995,0.0014464619636044577,0.5525,0.005343,3.63686,8.3018,14.99200775,8.47329538,2.9109797,5.63307925,-8.20789616,1595.59255077
1117,True,True,6500.0,0.00810098,3.232662049998481e-05,0.0036396,0.00155624155790497,1.197,0.01301,8.85563,15.06217,6.60366676,3.87502308,0.15090669,7.99602444,-7.87891563,1207.22208137
1118,True,True,6500.0,0.01688842,3.94509317079837e-05,0.00472775,0.0015860580929900998,0.3867,0.006477,4.40875,2.33408,2.78016561,2.94643351,0.42097051,2.17345117,-6.78118508,3443.01722277
